,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
24,"Dancing With A Stranger (with Normani)","Sam Smith",705813,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
25,"Kathang Isip",Ben&Ben,697630,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh
26,"bad guy","Billie Eilish",670182,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
27,"Malibu Nights",LANY,664111,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl
28,"'Di Na Babalik","This Band",653091,https://open.spotify.com/track/7hoP5NDUXEbmOawvEAsi8h
29,Sucker,"Jonas Brothers",631149,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
30,okay,LANY,626998,https://open.spotify.com/track/1a0Mg4XPdt4EKsUz5beRZY
31,"Sa Ngalan Ng Pag-Ibig","December Avenue",625431,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG
32,"Without Me",Halsey,610818,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
33,"7 rings","Ariana Grande",598653,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
34,"Sa Susunod Na Lang",PDL,583225,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU
35,"Don't Know What To Do",BLACKPINK,574678,https://open.spotify.com/track/1TaQciB8qqRZ9fxWGhS65X
36,"Ikaw At Ako","Moira Dela Torre",550879,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz
37,"Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack)","December Avenue",550592,https://open.spotify.com/track/24ngpWhBOxKJtIPnzSNX8c
38,"214 - From ""Alone/Together""","JM De Guzman",526916,https://open.spotify.com/track/0Fh6hgq979963fIxr2VBF2
39,"Nobody Knows",Russ,514101,https://open.spotify.com/track/1pNAf6W7POwjOD8x8mWf8G
40,"Here With Me",Marshmello,506450,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
41,"Filipina Girl","Billy Crawford",505697,https://open.spotify.com/track/7iNMzfw2couNdTNXMYG2IR
42,"Who Do You Love","The Chainsmokers",498809,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
43,"Please Me","Cardi B",490223,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
44,Paradise,Bazzi,486585,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
45,"Sweet but Psycho","Ava Max",483803,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
46,"I Like Me Better",Lauv,461343,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
47,"On My Way","Alan Walker",455416,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
48,2002,Anne-Marie,448211,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
49,Happier,Marshmello,446705,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
50,"Kahit Di Mo Alam","December Avenue",446622,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC
51,Undecided,"Chris Brown",415648,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx
52,"break up with your girlfriend, i'm bored","Ariana Grande",413515,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
53,"Kapit - From ""Alone / Together""","Armi Millare",401288,https://open.spotify.com/track/02GtNoUv85fOPEaCTlpYzr
54,Earth,"Lil Dicky",389708,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO
55,Mundo,"IV Of Spades",381665,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8
56,"Outta My Head (with John Mayer)",Khalid,378528,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP
57,"Beautiful (feat. Camila Cabello)",Bazzi,361075,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
58,"DDU-DU DDU-DU",BLACKPINK,354025,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw
59,"Girls Like You (feat. Cardi B)","Maroon 5",347593,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
60,"Kick It",BLACKPINK,339803,https://open.spotify.com/track/5R0cvR5BMFkLomChhmcCzr
61,"'Di Na Muli","Janine Teñoso",338862,https://open.spotify.com/track/6p6DiqAPwMX7vdrSo30wgo
62,Ex,Callalily,333302,https://open.spotify.com/track/7bkAr4WNoTuSjpuh1NRQjm
63,"Old Town Road - Remix","Lil Nas X",332030,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
64,Tagpuan,"Moira Dela Torre",328360,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih
65,"Say You Won't Let Go","James Arthur",324478,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
66,Dahan,"December Avenue",319839,https://open.spotify.com/track/6BxJLJw228OY5BFerPGl7z
67,"Thru These Tears",LANY,315213,https://open.spotify.com/track/7GbAp0HKPQW7WnFJAzMoRk
68,"Pangako - Recorded at Kodama Studios, Philippines","Silent Sanctuary",314363,https://open.spotify.com/track/5CThcDR9mycL3TjNKQ2qFk
69,"As If It's Your Last",BLACKPINK,306268,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
70,SOLO,JENNIE,301399,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
71,Mikrokosmos,BTS,300625,https://open.spotify.com/track/5hnbE5BF2e8BCk9OMR1UVC
72,"Bakit Ba Ikaw","Michael Pangilinan",295610,https://open.spotify.com/track/0Vmk6Ebk4QBq7r0VAz2a6s
73,"Pasensya Ka Na","Silent Sanctuary",293810,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7
74,"Kung Wala Ka",Hale,293204,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn
75,SOS,Avicii,291042,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
76,Tadhana,"Up Dharma Down",288346,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR
77,"Too Good At Goodbyes","Sam Smith",286747,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
78,IDGAF,"Dua Lipa",286343,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
79,"Naaalala Ka / Maging Sino Ka Man (Spotify Jams: OPM Love Songs - Recorded at Kodama Studios, Philippines)","Moira Dela Torre",281936,https://open.spotify.com/track/3efCao3RLbsz52LQ66o8Ac
80,"Thick And Thin",LANY,279562,https://open.spotify.com/track/3D110t9ctcoOoylXsc3iR8
81,"This Feeling","The Chainsmokers",278862,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
82,"Make It Right",BTS,273224,https://open.spotify.com/track/6KUE0HSSudAp9AOycaF6SH
83,"Eastside (with Halsey & Khalid)","benny blanco",272098,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
84,Weak,"Khel Pangilinan",268214,https://open.spotify.com/track/06cUybZMETs4i3yQO1f7p3
85,"Hanggang Kailan - Umuwi Ka Na Baby","Orange & Lemons",265337,https://open.spotify.com/track/5UhpceEr5XmbVwyoIUIRnh
86,Ex,Callalily,261394,https://open.spotify.com/track/0GHwNr0lqf8jpc9wesmnHo
87,"Drugs & The Internet",Lauv,260974,https://open.spotify.com/track/4SHhui9S7lFYGHXikfneGo
88,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",260966,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
89,"Hope Not",BLACKPINK,260546,https://open.spotify.com/track/32107DdzIGbVs9Pi54MuRS
90,"The Middle",Zedd,258780,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
91,"There's No Way (feat. Julia Michaels)",Lauv,253424,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
92,Shallow,"Lady Gaga",248584,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
93,"BOOMBAYAH - KR Ver.",BLACKPINK,248364,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
94,"Rewrite The Stars","Zac Efron",247732,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
95,Migraine,Moonstar88,247318,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA
96,Better,Khalid,244765,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
97,"I Don't Wanna Love You Anymore",LANY,243203,https://open.spotify.com/track/7ArrTJ1LwcGAlEO65LUQ7i
98,"So Am I","Ava Max",236569,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
99,Nadarang,"Shanti Dope",234797,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF
100,Sandali,Because,234579,https://open.spotify.com/track/0WRSaei4JRI1KTYhMqQh9y
101,"Oks Lang","John Roa",234208,https://open.spotify.com/track/6YEO7K4hwGKh7BmNxMMvkc
102,Leaves,Ben&Ben,234132,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv
103,Magbalik,Callalily,231438,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE
104,HOME,BTS,231336,https://open.spotify.com/track/7lthOBXNue2IvedLRfkod8
105,"Lost In Japan","Shawn Mendes",231044,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
106,"You Are The Reason","Calum Scott",230666,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
107,Perfect,"Ed Sheeran",226166,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
108,"Ang Huling El Bimbo",Eraserheads,225310,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r
109,Dionysus,BTS,223835,https://open.spotify.com/track/6JdS5rJvJaRA7B1tcm7kxZ
110,"Power is Power (feat. The Weeknd & Travis Scott)",SZA,222948,https://open.spotify.com/track/4cbdPT6uaBOgOQe3fLMofl
111,"달라달라 (DALLA DALLA)",ITZY,216531,https://open.spotify.com/track/0GU5GuJQQEnnREO2FxnVPT
112,"Urong Sulong","Alisson Shore",216181,https://open.spotify.com/track/2KoWHNtJrbE0WxWfQjYjyu
113,Happier,"Ed Sheeran",215917,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
114,"Kiss and Make Up","Dua Lipa",215495,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
115,"Tell Me Where It Hurts",MYMP,214330,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA
116,"I'm Yours","Jason Mraz",214026,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
117,"Forever Young",BLACKPINK,211161,https://open.spotify.com/track/56bHclo7YNvpujMveLElQn
118,"Shape of My Heart","Backstreet Boys",209348,https://open.spotify.com/track/35o9a4iAfLl5jRmqMX9c1D
119,Lucky,"Jason Mraz",208281,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6
120,"Saturday Nights",Khalid,208219,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
121,"I Don't Belong In This Club","Why Don't We",203998,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx
122,"She Will Be Loved - Radio Mix","Maroon 5",203890,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
123,Hiling,"Mark Carpio",203354,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL
124,"With a Smile","South Border",203304,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi
125,"Jamais Vu",BTS,202491,https://open.spotify.com/track/0eeeyCAGnGZInPtpkdYiPa
126,"Be Alright","Dean Lewis",200444,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k
127,Sixteen,"Ellie Goulding",200340,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
128,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",199456,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
129,Photograph,"Ed Sheeran",198745,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
130,"The Day You Said Goodnight",Hale,198155,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3
131,"Sa Dulo Ng Walang Hanggan - Sa Ngalan Ng Pag-Ibig Piano Version","December Avenue",196648,https://open.spotify.com/track/1mTROTnvFi7uxGciL319Kb
132,"This I Promise You",*NSYNC,196559,https://open.spotify.com/track/2Dp2LRrY71XIfLe3co2Qnh
133,"Maikee's Letters","Just Hush",195915,https://open.spotify.com/track/7xJ3VASYirHyuTpxDvTVbV
134,Starving,"Hailee Steinfeld",195740,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
135,"Super Far",LANY,194564,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta
136,"DDU-DU DDU-DU - Remix",BLACKPINK,194040,https://open.spotify.com/track/7tXQdx76iQVFeaBGDzXpZ2
137,"Light It Up (with Tyga & Chris Brown)",Marshmello,192897,https://open.spotify.com/track/4Q8aDd3H6LF8t4eY7So9O8
138,Wow.,"Post Malone",191745,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
139,Stickwitu,"The Pussycat Dolls",190783,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l
140,"One and Only","Parokya Ni Edgar",189871,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD
141,Sila,SUD,189764,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE
142,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,189242,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
143,"Love Shot",EXO,188785,https://open.spotify.com/track/33NAYATbWRoo5RuEP30JBZ
144,Closer,"The Chainsmokers",188391,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
145,"PLAYING WITH FIRE - KR Ver.",BLACKPINK,187365,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy
146,"Just the Way You Are","Bruno Mars",187164,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
147,"So Sick",Ne-Yo,186795,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT
148,ILYSB,LANY,186400,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA
149,"You And Me",Lifehouse,186166,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT
150,Happiness,"Rex Orange County",185833,https://open.spotify.com/track/2rXVtoLBHuXcNB5DVfIc9p
151,"Big Plans","Why Don't We",185539,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq
152,"High Hopes","Panic! At The Disco",184307,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
153,Someday,Nina,183393,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT
154,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,182894,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
155,"ILYSB - STRIPPED",LANY,182687,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H
156,Delicate,"Taylor Swift",181492,https://open.spotify.com/track/5sOch9Cf4uxcMtwFzMtNqQ
157,Iris,"The Goo Goo Dolls",179694,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
158,"Psycho (feat. Ty Dolla $ign)","Post Malone",179688,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
159,"Midnight Sky","Unique Salonga",178698,https://open.spotify.com/track/24bmXekGRqVFRlPYdfzyJr
160,"no tears left to cry","Ariana Grande",178615,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
161,"Take A Bow - Main",Rihanna,178227,https://open.spotify.com/track/39afswHs17v53znQm1gDTY
162,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack","Darren Espanto",177473,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov
163,"Magkunwari ('Di Man Tayo) [TODA One I Love Official Soundtrack]","December Avenue",177186,https://open.spotify.com/track/4yLc803i7qcWx4V2piWPH5
164,"WHISTLE - KR Ver.",BLACKPINK,176069,https://open.spotify.com/track/67BbMuItfrHmaNqDxBPF7c
165,"bury a friend","Billie Eilish",175553,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
166,"Better Now","Post Malone",175108,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
167,"Dating Tayo","TJ Monterde",174811,https://open.spotify.com/track/267RumTt5KeLBGl2KWxBL0
168,"Treat You Better","Shawn Mendes",174742,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
169,Tagu-Taguan,"Moira Dela Torre",174492,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e
170,"wish you were gay","Billie Eilish",174417,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
171,"Bleeding Love","Leona Lewis",172362,https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE
172,Pa-umaga,"Al James",170557,https://open.spotify.com/track/3U8MbjNAP56IrzpbEFn1qN
173,"Never Not",Lauv,169131,https://open.spotify.com/track/4fFfyouye6vrX9o9z4PVMu
174,"Blank Space","Taylor Swift",167796,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g
175,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",167775,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
176,"Your Song (My One and Only You)","Julie Anne San Jose",167748,https://open.spotify.com/track/5Seh4HfqT1mFnRJQswqz51
177,Youngblood,"5 Seconds of Summer",167365,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
178,"I Want It That Way","Backstreet Boys",166195,https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya
179,"A Thousand Years","Christina Perri",165563,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
180,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",165438,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
181,"Malaya (Camp Sawi Original Motion Picture Soundtrack)","Moira Dela Torre",165155,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq
182,"A Thousand Miles","Vanessa Carlton",164461,https://open.spotify.com/track/4w1lzcaoZ1IC2K5TwjalRP
183,"Intro : Persona",BTS,164220,https://open.spotify.com/track/2isSdmQfVv32j2haL6hk9x
184,"Let Me Down Slowly","Alec Benjamin",163776,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
185,"Like I'm Gonna Lose You (feat. John Legend)","Meghan Trainor",163406,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
186,"when the party's over","Billie Eilish",162877,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
187,"Nandyan Agad Ako","Ex Battalion",162661,https://open.spotify.com/track/6BZLjTOKBPqhq4xpOLkjrp
188,Sa'yo,"Silent Sanctuary",162355,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw
189,Breakeven,"The Script",162011,https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B
190,"Ngayong Gabi","Al James",161740,https://open.spotify.com/track/5sLGYJOhLP197nmkaRMMEH
191,"Huling Sayaw - Acoustic",Kamikazee,161496,https://open.spotify.com/track/4UgtdWy4dm7vMVIupUbtMm
192,"Versace on the Floor","Bruno Mars",160233,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
193,"What I Like About You (feat. Theresa Rex)","Jonas Blue",159774,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
194,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",159033,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
195,Rainbow,"South Border",158712,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK
196,"What Lovers Do","Maroon 5",158563,https://open.spotify.com/track/0WdGQhoAP2LBsqr5Jhit2g
197,"I Don’t Wanna Live Forever (Fifty Shades Darker)",ZAYN,158505,https://open.spotify.com/track/6yIdwnpDHufLWgQcveTPMk
198,"Why Can't It Be","Kaye Cal",158033,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga
199,"Freaky Friday (feat. Chris Brown)","Lil Dicky",157483,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
200,"Love Story","Taylor Swift",156407,https://open.spotify.com/track/7bad461siaxECNlaYsmIo6
