,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
30,"Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack)","December Avenue",620551,https://open.spotify.com/track/24ngpWhBOxKJtIPnzSNX8c
31,"Old Town Road - Remix","Lil Nas X",613835,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
32,Paradise,Bazzi,613057,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
33,"Dancing With A Stranger (with Normani)","Sam Smith",598141,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
34,"Nobody Knows",Russ,591320,https://open.spotify.com/track/1pNAf6W7POwjOD8x8mWf8G
35,"Malibu Nights",LANY,569459,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl
36,"7 rings","Ariana Grande",560789,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
37,"Sa Ngalan Ng Pag-Ibig","December Avenue",554943,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG
38,"Filipina Girl","Billy Crawford",529055,https://open.spotify.com/track/7iNMzfw2couNdTNXMYG2IR
39,"214 - From ""Alone/Together""","JM De Guzman",527705,https://open.spotify.com/track/0Fh6hgq979963fIxr2VBF2
40,"Ikaw At Ako","Moira Dela Torre",525249,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz
41,"Here With Me",Marshmello,516961,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
42,"thank u, next","Ariana Grande",514772,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
43,"'Di Na Babalik","This Band",512656,https://open.spotify.com/track/7hoP5NDUXEbmOawvEAsi8h
44,"Sweet but Psycho","Ava Max",504254,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
45,Earth,"Lil Dicky",492119,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO
46,"On My Way","Alan Walker",477236,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
47,"Don't Know What To Do",BLACKPINK,475006,https://open.spotify.com/track/1TaQciB8qqRZ9fxWGhS65X
48,"Please Me","Cardi B",465223,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
49,"I Like Me Better",Lauv,451922,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
50,FANCY,TWICE,450010,https://open.spotify.com/track/2FXd6kKCtBIc6UfN1gH1pA
51,okay,LANY,440422,https://open.spotify.com/track/1a0Mg4XPdt4EKsUz5beRZY
52,2002,Anne-Marie,422212,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
53,"Who Do You Love","The Chainsmokers",407632,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
54,"Drugs & The Internet",Lauv,402736,https://open.spotify.com/track/4SHhui9S7lFYGHXikfneGo
55,Happier,Marshmello,401482,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
56,"Outta My Head (with John Mayer)",Khalid,396851,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP
57,"Kapit - From ""Alone / Together""","Armi Millare",381169,https://open.spotify.com/track/02GtNoUv85fOPEaCTlpYzr
58,Mundo,"IV Of Spades",374524,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8
59,"Kahit Di Mo Alam","December Avenue",370742,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC
60,Undecided,"Chris Brown",369629,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx
61,"Beautiful (feat. Camila Cabello)",Bazzi,338568,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
62,"'Di Na Muli","Janine Teñoso",338193,https://open.spotify.com/track/6p6DiqAPwMX7vdrSo30wgo
63,"Bakit Ba Ikaw","Michael Pangilinan",334679,https://open.spotify.com/track/0Vmk6Ebk4QBq7r0VAz2a6s
64,"Girls Like You (feat. Cardi B)","Maroon 5",329201,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
65,"DDU-DU DDU-DU",BLACKPINK,323969,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw
66,Ex,Callalily,320310,https://open.spotify.com/track/7bkAr4WNoTuSjpuh1NRQjm
67,"Say You Won't Let Go","James Arthur",317709,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
68,Nobela,"Join The Club",316463,https://open.spotify.com/track/3vGkyQlCw8LklNip0ZUELC
69,SOS,Avicii,315390,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
70,Tagpuan,"Moira Dela Torre",312707,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih
71,"Pangako - Recorded at Kodama Studios, Philippines","Silent Sanctuary",300304,https://open.spotify.com/track/5CThcDR9mycL3TjNKQ2qFk
72,"Kung Wala Ka",Hale,297996,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn
73,Dahan,"December Avenue",297788,https://open.spotify.com/track/6BxJLJw228OY5BFerPGl7z
74,Tadhana,"Up Dharma Down",289528,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR
75,"As If It's Your Last",BLACKPINK,287949,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
76,"Thru These Tears",LANY,286635,https://open.spotify.com/track/7GbAp0HKPQW7WnFJAzMoRk
77,Weak,"Khel Pangilinan",286016,https://open.spotify.com/track/06cUybZMETs4i3yQO1f7p3
78,Pagtingin,Ben&Ben,281836,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd
79,IDGAF,"Dua Lipa",281228,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
80,"Rewrite The Stars","Zac Efron",279901,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
81,"Pasensya Ka Na","Silent Sanctuary",276723,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7
82,SOLO,JENNIE,276663,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
83,"Too Good At Goodbyes","Sam Smith",268492,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
84,"Eastside (with Halsey & Khalid)","benny blanco",266564,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
85,"Hanggang Kailan - Umuwi Ka Na Baby","Orange & Lemons",265370,https://open.spotify.com/track/5UhpceEr5XmbVwyoIUIRnh
86,"Kick It",BLACKPINK,265300,https://open.spotify.com/track/5R0cvR5BMFkLomChhmcCzr
87,"This Feeling","The Chainsmokers",257553,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
88,Ex,Callalily,256931,https://open.spotify.com/track/0GHwNr0lqf8jpc9wesmnHo
89,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",256759,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
90,Migraine,Moonstar88,253762,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA
91,Shallow,"Lady Gaga",244891,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
92,"The Middle",Zedd,243486,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
93,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,243465,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
94,"Lost In Japan","Shawn Mendes",242770,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
95,Mikrokosmos,BTS,239170,https://open.spotify.com/track/5hnbE5BF2e8BCk9OMR1UVC
96,"Oks Lang","John Roa",238892,https://open.spotify.com/track/6YEO7K4hwGKh7BmNxMMvkc
97,Magbalik,Callalily,238181,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE
98,"You Are The Reason","Calum Scott",233750,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
99,Leaves,Ben&Ben,232264,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv
100,"There's No Way (feat. Julia Michaels)",Lauv,232134,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
101,"Urong Sulong","Alisson Shore",229949,https://open.spotify.com/track/2KoWHNtJrbE0WxWfQjYjyu
102,Better,Khalid,228441,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
103,"BOOMBAYAH - KR Ver.",BLACKPINK,227957,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
104,"Ang Huling El Bimbo",Eraserheads,227164,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r
105,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,226642,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
106,Perfect,"Ed Sheeran",225304,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
107,Nadarang,"Shanti Dope",223350,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF
108,"I Don't Wanna Love You Anymore",LANY,218366,https://open.spotify.com/track/7ArrTJ1LwcGAlEO65LUQ7i
109,Sixteen,"Ellie Goulding",217764,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
110,"So Am I","Ava Max",217500,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
111,"Make It Right",BTS,215832,https://open.spotify.com/track/6KUE0HSSudAp9AOycaF6SH
112,"Tell Me Where It Hurts",MYMP,215660,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA
113,"Thick And Thin",LANY,213204,https://open.spotify.com/track/3D110t9ctcoOoylXsc3iR8
114,"break up with your girlfriend, i'm bored","Ariana Grande",212135,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
115,Hiling,"Mark Carpio",210589,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL
116,"I'm Yours","Jason Mraz",210377,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
117,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",209384,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
118,Sandali,Because,208189,https://open.spotify.com/track/0WRSaei4JRI1KTYhMqQh9y
119,"The Day You Said Goodnight",Hale,207626,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3
120,Happier,"Ed Sheeran",205115,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
121,"Homicide (feat. Eminem)",Logic,204037,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd
122,"Kiss and Make Up","Dua Lipa",203671,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
123,"Truth Hurts",Lizzo,202947,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
124,Lucky,"Jason Mraz",201460,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6
125,"Hope Not",BLACKPINK,200486,https://open.spotify.com/track/32107DdzIGbVs9Pi54MuRS
126,"Forever Young",BLACKPINK,199663,https://open.spotify.com/track/56bHclo7YNvpujMveLElQn
127,"With a Smile","South Border",199454,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi
128,Starving,"Hailee Steinfeld",198997,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
129,"Shape of My Heart","Backstreet Boys",198082,https://open.spotify.com/track/35o9a4iAfLl5jRmqMX9c1D
130,Photograph,"Ed Sheeran",197843,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
131,"One and Only","Parokya Ni Edgar",195040,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD
132,"3 Nights","Dominic Fike",194040,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
133,"This I Promise You",*NSYNC,193745,https://open.spotify.com/track/2Dp2LRrY71XIfLe3co2Qnh
134,"Sa Dulo Ng Walang Hanggan - Sa Ngalan Ng Pag-Ibig Piano Version","December Avenue",192951,https://open.spotify.com/track/1mTROTnvFi7uxGciL319Kb
135,"Maikee's Letters","Just Hush",191647,https://open.spotify.com/track/7xJ3VASYirHyuTpxDvTVbV
136,"달라달라 (DALLA DALLA)",ITZY,191435,https://open.spotify.com/track/0GU5GuJQQEnnREO2FxnVPT
137,Happiness,"Rex Orange County",191249,https://open.spotify.com/track/2rXVtoLBHuXcNB5DVfIc9p
138,"I Don't Belong In This Club","Why Don't We",190801,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx
139,Sila,SUD,189249,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE
140,"She Will Be Loved - Radio Mix","Maroon 5",188059,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
141,Someday,Nina,187351,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT
142,"You And Me",Lifehouse,185987,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT
143,"Psycho (feat. Ty Dolla $ign)","Post Malone",185337,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
144,"Big Plans","Why Don't We",184271,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq
145,Closer,"The Chainsmokers",182775,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
146,ILYSB,LANY,182099,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA
147,Stickwitu,"The Pussycat Dolls",182070,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l
148,"Someone You Loved","Lewis Capaldi",181026,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
149,"Super Far",LANY,180928,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta
150,"Ikaw Lang",Kiyo,180581,https://open.spotify.com/track/2kRjoaqiyeS0Faus5wKztH
151,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",180421,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
152,"Love Shot",EXO,178259,https://open.spotify.com/track/33NAYATbWRoo5RuEP30JBZ
153,Iris,"The Goo Goo Dolls",177988,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
154,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",177982,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
155,"PLAYING WITH FIRE - KR Ver.",BLACKPINK,176672,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy
156,"Bat Ngayon?, Pt.1",CLR,175917,https://open.spotify.com/track/5dE2M9Q15O1JMeOODNNgIm
157,"So Sick",Ne-Yo,175699,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT
158,Wow.,"Post Malone",175552,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
159,"Just the Way You Are","Bruno Mars",174124,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
160,Tagu-Taguan,"Moira Dela Torre",174100,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e
161,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack","Darren Espanto",174023,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov
162,"wish you were gay","Billie Eilish",172938,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
163,"High Hopes","Panic! At The Disco",172483,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
164,"Magkunwari ('Di Man Tayo) [TODA One I Love Official Soundtrack]","December Avenue",171916,https://open.spotify.com/track/4yLc803i7qcWx4V2piWPH5
165,"Never Not",Lauv,170951,https://open.spotify.com/track/4fFfyouye6vrX9o9z4PVMu
166,"Dating Tayo","TJ Monterde",170632,https://open.spotify.com/track/267RumTt5KeLBGl2KWxBL0
167,"Bleeding Love","Leona Lewis",170033,https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE
168,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",169867,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
169,"Malaya (Camp Sawi Original Motion Picture Soundtrack)","Moira Dela Torre",169015,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq
170,"Treat You Better","Shawn Mendes",168604,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
171,"ILYSB - STRIPPED",LANY,167948,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H
172,"A Thousand Years","Christina Perri",167618,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
173,Sa'yo,"Silent Sanctuary",167517,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw
174,"Saturday Nights",Khalid,167117,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
175,Statue,"Lil Eddie",166908,https://open.spotify.com/track/540wIRdRBfKdC12S3mCF9j
176,"no tears left to cry","Ariana Grande",166777,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
177,"Huling Sayaw - Acoustic",Kamikazee,165757,https://open.spotify.com/track/4UgtdWy4dm7vMVIupUbtMm
178,"Old Town Road","Lil Nas X",165501,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
179,"Hanggang Kailan","Michael Pangilinan",165131,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic
180,Rainbow,"South Border",164882,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK
181,"WHISTLE - KR Ver.",BLACKPINK,164476,https://open.spotify.com/track/67BbMuItfrHmaNqDxBPF7c
182,"Be Alright","Dean Lewis",164466,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
183,"A Thousand Miles","Vanessa Carlton",163493,https://open.spotify.com/track/4w1lzcaoZ1IC2K5TwjalRP
184,Youngblood,"5 Seconds of Summer",162873,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
185,"Take A Bow - Main",Rihanna,162008,https://open.spotify.com/track/39afswHs17v53znQm1gDTY
186,"bury a friend","Billie Eilish",159582,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
187,"Why Can't It Be","Kaye Cal",159180,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga
188,"I Want It That Way","Backstreet Boys",158761,https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya
189,"I'm a Mess","Bebe Rexha",158357,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
190,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",157694,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
191,"DDU-DU DDU-DU - Remix",BLACKPINK,157667,https://open.spotify.com/track/7tXQdx76iQVFeaBGDzXpZ2
192,Dionysus,BTS,157593,https://open.spotify.com/track/6JdS5rJvJaRA7B1tcm7kxZ
193,Pa-umaga,"Al James",157277,https://open.spotify.com/track/3U8MbjNAP56IrzpbEFn1qN
194,HOME,BTS,156930,https://open.spotify.com/track/7lthOBXNue2IvedLRfkod8
195,"What I Like About You (feat. Theresa Rex)","Jonas Blue",156560,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
196,"Like I'm Gonna Lose You (feat. John Legend)","Meghan Trainor",155107,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
197,"Out Of Love","Alessia Cara",154722,https://open.spotify.com/track/4WzhjxvLP95y7AMDy0Atwb
198,"when the party's over","Billie Eilish",154377,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
199,"Shape of You","Ed Sheeran",153789,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
200,"Nandyan Agad Ako","Ex Battalion",152885,https://open.spotify.com/track/6BZLjTOKBPqhq4xpOLkjrp
