,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
38,"Balang Araw","I Belong to the Zoo",608550,https://open.spotify.com/track/5NXdUJ3Z2jhlp2u1cj6f7m
39,Dalaga,ALLMO$T,605753,https://open.spotify.com/track/3PLARiBoxCpJFUMZhvV63x
40,"bad guy","Billie Eilish",601880,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
41,Paradise,Bazzi,568947,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
42,"Without Me",Halsey,568075,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
43,"Filipina Girl","Billy Crawford",557383,https://open.spotify.com/track/7iNMzfw2couNdTNXMYG2IR
44,Nobela,"Join The Club",554731,https://open.spotify.com/track/3vGkyQlCw8LklNip0ZUELC
45,"Dancing With A Stranger (with Normani)","Sam Smith",544254,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
46,"Sa Ngalan Ng Pag-Ibig","December Avenue",494873,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG
47,"Sad Forever",Lauv,492676,https://open.spotify.com/track/4a5zacCsHLtMC2mcxkqWwn
48,Buwan,"juan karlos",473028,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2
49,"I Like Me Better",Lauv,462682,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
50,"Civil War",Russ,460638,https://open.spotify.com/track/5tmu5pAFHkUSl8Fo8ncyA4
51,2002,Anne-Marie,430747,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
52,"A Whole New World - From ""Aladdin""","Darren Espanto",417971,https://open.spotify.com/track/3tWw8jEXsPeZh7zZoidKuh
53,BIRTHDAY,SOMI,403813,https://open.spotify.com/track/3jsWXhE5NuPWQ4IHplv2zt
54,"Heartbeat (BTS World Original Soundtrack)",BTS,392096,https://open.spotify.com/track/5EgYDyMDCi8X0zDydTF7Rb
55,"Here With Me",Marshmello,380673,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
56,Ex,Callalily,380098,https://open.spotify.com/track/7bkAr4WNoTuSjpuh1NRQjm
57,"thank u, next","Ariana Grande",377385,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
58,Mundo,"IV Of Spades",365068,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8
59,"Say You Won't Let Go","James Arthur",361498,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
60,FANCY,TWICE,360427,https://open.spotify.com/track/2FXd6kKCtBIc6UfN1gH1pA
61,"Malibu Nights",LANY,346474,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl
62,Panini,"Lil Nas X",344929,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
63,okay,LANY,343312,https://open.spotify.com/track/1a0Mg4XPdt4EKsUz5beRZY
64,Undecided,"Chris Brown",342258,https://open.spotify.com/track/58oryymPZNdtS2z8Une6NJ
65,"One Thing Right - feat. Kane Brown",Marshmello,339234,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
66,"Beautiful (feat. Camila Cabello)",Bazzi,329702,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
67,"Bakit Ba Ikaw","Michael Pangilinan",328599,https://open.spotify.com/track/0Vmk6Ebk4QBq7r0VAz2a6s
68,"Kahit Di Mo Alam","December Avenue",327651,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC
69,"Find U Again (feat. Camila Cabello)","Mark Ronson",327209,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf
70,Sucker,"Jonas Brothers",324694,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
71,Happier,Marshmello,320835,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
72,"Girls Like You (feat. Cardi B)","Maroon 5",314201,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
73,"Only Human","Jonas Brothers",314091,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
74,Tadhana,"Up Dharma Down",311118,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR
75,"Kung Wala Ka",Hale,308597,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn
76,"'Di Na Muli","Janine Teñoso",305389,https://open.spotify.com/track/6p6DiqAPwMX7vdrSo30wgo
77,"Too Good At Goodbyes","Sam Smith",298680,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
78,"Tagpuan - Duet Version","Moira Dela Torre",296145,https://open.spotify.com/track/1bBDyj7kZdMOAMX3czsWFg
79,"Post Malone (feat. RANI)","Sam Feldt",293493,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU
80,"Don't Check On Me (feat. Justin Bieber & Ink)","Chris Brown",292542,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
81,"Hanggang Kailan - Umuwi Ka Na Baby","Orange & Lemons",283478,https://open.spotify.com/track/5UhpceEr5XmbVwyoIUIRnh
82,Tagpuan,"Moira Dela Torre",281401,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih
83,"You Are The Reason","Calum Scott",278960,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
84,"7 rings","Ariana Grande",278658,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
85,"Pasensya Ka Na","Silent Sanctuary",278510,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7
86,Easier,"5 Seconds of Summer",277450,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
87,"Dream Glow (BTS World Original Soundtrack) - Pt. 1",BTS,272983,https://open.spotify.com/track/4c1WgUnHXq2LEncGHKgj1I
88,"Money In The Grave (Drake ft. Rick Ross)",Drake,271107,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
89,Weak,"Khel Pangilinan",267349,https://open.spotify.com/track/06cUybZMETs4i3yQO1f7p3
90,"Eastside (with Halsey & Khalid)","benny blanco",264217,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
91,Migraine,Moonstar88,262970,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA
92,IDGAF,"Dua Lipa",262557,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
93,"This Feeling","The Chainsmokers",262390,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
94,"On A Roll","Ashley O",261338,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m
95,"Sweet but Psycho","Ava Max",259018,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
96,"Don't Know What To Do",BLACKPINK,256935,https://open.spotify.com/track/1TaQciB8qqRZ9fxWGhS65X
97,"Someone You Loved","Lewis Capaldi",255666,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
98,Magbalik,Callalily,254460,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE
99,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",251056,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
100,"Ang Huling El Bimbo",Eraserheads,251043,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r
101,"Higher Love",Kygo,250006,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
102,"DDU-DU DDU-DU",BLACKPINK,249122,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw
103,"I'm Yours","Jason Mraz",246301,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
104,"The Day You Said Goodnight",Hale,244101,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3
105,"Shape of My Heart","Backstreet Boys",244013,https://open.spotify.com/track/35o9a4iAfLl5jRmqMX9c1D
106,"Lost In Japan","Shawn Mendes",242796,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
107,Perfect,"Ed Sheeran",242669,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
108,Amatz,"Shanti Dope",242217,https://open.spotify.com/track/59aZ0ioyVrmtdut1KfU5aT
109,Shallow,"Lady Gaga",241411,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
110,"Thru These Tears",LANY,241088,https://open.spotify.com/track/7GbAp0HKPQW7WnFJAzMoRk
111,Better,Khalid,237952,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
112,"The Middle",Zedd,236822,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
113,Heaven,Avicii,234376,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
114,"Tell Me Where It Hurts",MYMP,234271,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA
115,"As If It's Your Last",BLACKPINK,233604,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
116,Leaves,Ben&Ben,233188,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv
117,"Oks Lang","John Roa",231443,https://open.spotify.com/track/6YEO7K4hwGKh7BmNxMMvkc
118,"Ikaw At Ako","Moira Dela Torre",231371,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz
119,"Who Do You Love","The Chainsmokers",231006,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
120,Stickwitu,"The Pussycat Dolls",230932,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l
121,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",230847,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
122,"This I Promise You",*NSYNC,230829,https://open.spotify.com/track/46n2EGFnPC3tzWCN1Aqe26
123,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,230749,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
124,Lucky,"Jason Mraz",225680,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6
125,"No Guidance (feat. Drake)","Chris Brown",225136,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
126,Happiness,"Rex Orange County",222187,https://open.spotify.com/track/2rXVtoLBHuXcNB5DVfIc9p
127,"Urong Sulong","Alisson Shore",221199,https://open.spotify.com/track/2KoWHNtJrbE0WxWfQjYjyu
128,Happier,"Ed Sheeran",219239,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
129,Ex,Callalily,217465,https://open.spotify.com/track/0GHwNr0lqf8jpc9wesmnHo
130,Photograph,"Ed Sheeran",217179,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
131,"All Night (BTS World Original Soundtrack) [Pt. 3]",BTS,215883,https://open.spotify.com/track/70sKIAQgaVN2zWEEyOpyMZ
132,"Truth Hurts",Lizzo,213957,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
133,"She Will Be Loved - Radio Mix","Maroon 5",213089,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
134,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",212709,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
135,"Rewrite The Stars","Zac Efron",212017,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
136,"Thick And Thin",LANY,211476,https://open.spotify.com/track/3D110t9ctcoOoylXsc3iR8
137,"Sa Dulo Ng Walang Hanggan - Sa Ngalan Ng Pag-Ibig Piano Version","December Avenue",210490,https://open.spotify.com/track/1mTROTnvFi7uxGciL319Kb
138,Someday,Nina,208597,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT
139,"A Brand New Day (BTS World Original Soundtrack) [Pt. 2]",BTS,207104,https://open.spotify.com/track/5XkyZyKMdFungjDb9cUKc3
140,"With a Smile","South Border",206892,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi
141,"You And Me",Lifehouse,205529,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT
142,"It's You","Ali Gatie",204843,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
143,SOLO,JENNIE,204640,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
144,"One and Only","Parokya Ni Edgar",204623,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD
145,Sila,SUD,204194,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE
146,"Just the Way You Are","Bruno Mars",203516,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
147,Hiling,"Mark Carpio",202892,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL
148,"So Sick",Ne-Yo,202484,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT
149,"I Don't Wanna Love You Anymore",LANY,202132,https://open.spotify.com/track/7ArrTJ1LwcGAlEO65LUQ7i
150,Starving,"Hailee Steinfeld",200310,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
151,"Big Plans","Why Don't We",199669,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq
152,"Like I'm Gonna Lose You (feat. John Legend)","Meghan Trainor",198452,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
153,Rainbow,"South Border",196496,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK
154,"Psycho (feat. Ty Dolla $ign)","Post Malone",195352,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
155,Nadarang,"Shanti Dope",194881,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF
156,"Rescue Me",OneRepublic,194860,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
157,Iris,"The Goo Goo Dolls",194651,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
158,"A Thousand Miles","Vanessa Carlton",194520,https://open.spotify.com/track/4w1lzcaoZ1IC2K5TwjalRP
159,"Old Town Road","Lil Nas X",193063,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
160,"Bleeding Love","Leona Lewis",192892,https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE
161,"Take A Bow - Main",Rihanna,192795,https://open.spotify.com/track/39afswHs17v53znQm1gDTY
162,"214 - From ""Alone/Together""","JM De Guzman",190962,https://open.spotify.com/track/0Fh6hgq979963fIxr2VBF2
163,"What is Love?",TWICE,188900,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX
164,"Super Far",LANY,187276,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta
165,"BOOMBAYAH - KR Ver.",BLACKPINK,187162,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
166,"'Di Lahat","Donnalyn Bartolome",186396,https://open.spotify.com/track/0Iu5xWN9wtWHp5daIj0Mjb
167,Sa'yo,"Silent Sanctuary",185994,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw
168,"break up with your girlfriend, i'm bored","Ariana Grande",185976,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
169,"I Want It That Way","Backstreet Boys",184494,https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya
170,"There's No Way (feat. Julia Michaels)",Lauv,182716,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
171,"ILYSB - STRIPPED",LANY,182568,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H
172,Zimzalabim,"Red Velvet",181158,https://open.spotify.com/track/0GUbhhI5fRx7BlqlqlhjuB
173,Closer,"The Chainsmokers",180171,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
174,Rodeo,"Lil Nas X",179980,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n
175,"A Thousand Years","Christina Perri",178218,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
176,ILYSB,LANY,177887,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA
177,Ritual,Tiësto,177811,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
178,"Ikaw Lang",Kiyo,177779,https://open.spotify.com/track/2kRjoaqiyeS0Faus5wKztH
179,"Treat You Better","Shawn Mendes",177311,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
180,"Beautiful Soul","Jesse McCartney",177002,https://open.spotify.com/track/1HwpWwa6bnqqRhK8agG4RS
181,Breakeven,"The Script",174426,https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B
182,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack","Darren Espanto",174187,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov
183,"YES or YES",TWICE,174158,https://open.spotify.com/track/184XtKkzoAl83quIarUAJP
184,"Maikee's Letters","Just Hush",173800,https://open.spotify.com/track/7xJ3VASYirHyuTpxDvTVbV
185,"Back At One","Brian McKnight",172100,https://open.spotify.com/track/6mwA6YiKDjAUG8kWvRRUPh
186,"Ipagpatawad Mo",Mayonnaise,171903,https://open.spotify.com/track/7aOgo3FixklrEF0FWCgPLX
187,"Before I Let You Go",Freestyle,170874,https://open.spotify.com/track/5T8bLnWG8sg9ER8RKNZbCB
188,Kontrabida,Pricetagg,169947,https://open.spotify.com/track/31vGGETvC1zlvuhNumTYZB
189,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",169932,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
190,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",168531,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
191,"Sad Song (feat. TINI)",Alesso,167305,https://open.spotify.com/track/2JoIjuzRplpYGvvLpSW2on
192,Sandali,Because,166370,https://open.spotify.com/track/0WRSaei4JRI1KTYhMqQh9y
193,"Shape of You","Ed Sheeran",164802,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
194,Sundo,Imago,163864,https://open.spotify.com/track/2OqQDFY4MgzkAoAZ67CscA
195,"Tayo Na Lang Dalawa",Mayonnaise,163410,https://open.spotify.com/track/468iB1VWvEy9ln8M9zdde6
196,"I Need You More Today","Caleb Santos",163371,https://open.spotify.com/track/761frfZtZ8I2g70UsjFfBK
197,"Forever Young",BLACKPINK,163286,https://open.spotify.com/track/56bHclo7YNvpujMveLElQn
198,"Bat Ngayon?, Pt.1",CLR,162925,https://open.spotify.com/track/5dE2M9Q15O1JMeOODNNgIm
199,"Falling like the Stars","James Arthur",162902,https://open.spotify.com/track/15xWRPHQMeqgdkGzInx3PY
200,"When You Say Nothing At All","Ronan Keating",162468,https://open.spotify.com/track/0gcjc7Vt5xtcfmJgf6g2IO
