,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
77,"Kung Wala Ka",Hale,287693,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn
78,"Too Good At Goodbyes","Sam Smith",283315,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
79,"DDU-DU DDU-DU",BLACKPINK,283112,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw
80,IDGAF,"Dua Lipa",281204,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
81,"Pasensya Ka Na","Silent Sanctuary",274504,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7
82,"Call You Mine (with Bebe Rexha)","The Chainsmokers",273088,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
83,Weak,"Khel Pangilinan",270821,https://open.spotify.com/track/06cUybZMETs4i3yQO1f7p3
84,"Hanggang Kailan - Umuwi Ka Na Baby","Orange & Lemons",267591,https://open.spotify.com/track/5UhpceEr5XmbVwyoIUIRnh
85,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,263838,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
86,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",262499,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
87,"Speechless (Full)","Naomi Scott",261257,https://open.spotify.com/track/0XPsOSYzDJZJArevQNm2AR
88,"Eastside (with Halsey & Khalid)","benny blanco",258362,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
89,Shallow,"Lady Gaga",256839,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
90,"This Feeling","The Chainsmokers",256329,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
91,"As If It's Your Last",BLACKPINK,256170,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
92,"Thru These Tears",LANY,253503,https://open.spotify.com/track/7GbAp0HKPQW7WnFJAzMoRk
93,"Someone You Loved","Lewis Capaldi",248307,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
94,Migraine,Moonstar88,247836,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA
95,"A Whole New World","Mena Massoud",246532,https://open.spotify.com/track/5viFjDGTnrApmUY5c8qkfw
96,"This I Promise You",*NSYNC,244658,https://open.spotify.com/track/46n2EGFnPC3tzWCN1Aqe26
97,"Shape of My Heart","Backstreet Boys",244390,https://open.spotify.com/track/35o9a4iAfLl5jRmqMX9c1D
98,"The Middle",Zedd,243933,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
99,"Lost In Japan","Shawn Mendes",241262,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
100,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",239811,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
101,"I'm Yours","Jason Mraz",238819,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
102,"Truth Hurts",Lizzo,236969,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
103,"Old Town Road","Lil Nas X",235404,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
104,Magbalik,Callalily,235222,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE
105,"214 - From ""Alone/Together""","JM De Guzman",231031,https://open.spotify.com/track/0Fh6hgq979963fIxr2VBF2
106,"I Don't Wanna Love You Anymore",LANY,230885,https://open.spotify.com/track/7ArrTJ1LwcGAlEO65LUQ7i
107,"Ang Huling El Bimbo",Eraserheads,230610,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r
108,"Oks Lang","John Roa",230080,https://open.spotify.com/track/6YEO7K4hwGKh7BmNxMMvkc
109,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,229817,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
110,SOLO,JENNIE,229276,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
111,Better,Khalid,225493,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
112,Perfect,"Ed Sheeran",224071,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
113,"Sad Forever",Lauv,222438,https://open.spotify.com/track/4a5zacCsHLtMC2mcxkqWwn
114,"She Will Be Loved - Radio Mix","Maroon 5",218894,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
115,Starving,"Hailee Steinfeld",218527,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
116,Ex,Callalily,217319,https://open.spotify.com/track/0GHwNr0lqf8jpc9wesmnHo
117,Leaves,Ben&Ben,217282,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv
118,Lucky,"Jason Mraz",215809,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6
119,"Urong Sulong","Alisson Shore",215421,https://open.spotify.com/track/2KoWHNtJrbE0WxWfQjYjyu
120,Nadarang,"Shanti Dope",215336,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF
121,"Mother's Daughter","Miley Cyrus",214514,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
122,"Please Me","Cardi B",210982,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
123,"Tell Me Where It Hurts",MYMP,210650,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA
124,"BOOMBAYAH - KR Ver.",BLACKPINK,210007,https://open.spotify.com/track/1qAPA8TooLVEqAZ58fhcrt
125,"Falling like the Stars","James Arthur",208965,https://open.spotify.com/track/15xWRPHQMeqgdkGzInx3PY
126,"Sa Dulo Ng Walang Hanggan - Sa Ngalan Ng Pag-Ibig Piano Version","December Avenue",208920,https://open.spotify.com/track/1mTROTnvFi7uxGciL319Kb
127,Happier,"Ed Sheeran",208238,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
128,EARFQUAKE,"Tyler, The Creator",207832,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
129,"Thick And Thin",LANY,205909,https://open.spotify.com/track/3D110t9ctcoOoylXsc3iR8
130,"A Whole New World - From ""Aladdin"" / Soundtrack Version","Alan Menken",204519,https://open.spotify.com/track/4OwUJTpSipz37Aycg109fi
131,"The Day You Said Goodnight",Hale,204422,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3
132,Statue,"Lil Eddie",202350,https://open.spotify.com/track/540wIRdRBfKdC12S3mCF9j
133,Hiling,"Mark Carpio",202330,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL
134,Happiness,"Rex Orange County",200489,https://open.spotify.com/track/2rXVtoLBHuXcNB5DVfIc9p
135,Photograph,"Ed Sheeran",199723,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
136,Iris,"The Goo Goo Dolls",198452,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
137,"There's No Way (feat. Julia Michaels)",Lauv,197876,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
138,"Kick It",BLACKPINK,197470,https://open.spotify.com/track/5R0cvR5BMFkLomChhmcCzr
139,"You And Me",Lifehouse,196927,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT
140,"Bleeding Love","Leona Lewis",196903,https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE
141,"Rescue Me",OneRepublic,195608,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
142,"Just the Way You Are","Bruno Mars",195027,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
143,"Psycho (feat. Ty Dolla $ign)","Post Malone",193482,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
144,Wrong,"Luh Kel",193261,https://open.spotify.com/track/3EludUFeAoJAwSixWGG5Wg
145,"A Thousand Miles","Vanessa Carlton",193258,https://open.spotify.com/track/4w1lzcaoZ1IC2K5TwjalRP
146,Closer,"The Chainsmokers",192753,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
147,Sila,SUD,192465,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE
148,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",192137,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
149,"So Sick",Ne-Yo,191294,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT
150,Someday,Nina,190972,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT
151,"One and Only","Parokya Ni Edgar",189369,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD
152,"The London (feat. J. Cole & Travis Scott)","Young Thug",189228,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
153,"I Want It That Way","Backstreet Boys",188856,https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya
154,"Big Plans","Why Don't We",188681,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq
155,"Take A Bow - Main",Rihanna,188205,https://open.spotify.com/track/39afswHs17v53znQm1gDTY
156,"Maikee's Letters","Just Hush",186527,https://open.spotify.com/track/7xJ3VASYirHyuTpxDvTVbV
157,"Ikaw Lang",Kiyo,186512,https://open.spotify.com/track/2kRjoaqiyeS0Faus5wKztH
158,Stickwitu,"The Pussycat Dolls",186248,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l
159,"break up with your girlfriend, i'm bored","Ariana Grande",184768,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
160,"With a Smile","South Border",182863,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi
161,"Super Far",LANY,182842,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta
162,"A Thousand Years","Christina Perri",182548,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
163,"Kapit - From ""Alone / Together""","Armi Millare",181184,https://open.spotify.com/track/02GtNoUv85fOPEaCTlpYzr
164,Sandali,Because,180863,https://open.spotify.com/track/0WRSaei4JRI1KTYhMqQh9y
165,"Forever Young",BLACKPINK,180216,https://open.spotify.com/track/56bHclo7YNvpujMveLElQn
166,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack","Darren Espanto",179758,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov
167,"Treat You Better","Shawn Mendes",178845,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
168,"Kiss and Make Up","Dua Lipa",177932,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
169,"Like I'm Gonna Lose You (feat. John Legend)","Meghan Trainor",175232,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
170,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",174585,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
171,Nightmare,Halsey,173751,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc
172,ILYSB,LANY,172632,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA
173,Rainbow,"South Border",171793,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK
174,"I'm a Mess","Bebe Rexha",171537,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
175,Sa'yo,"Silent Sanctuary",171097,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw
176,SOS,Avicii,170946,https://open.spotify.com/track/0n2nEtLP3OzDdi12ziIekx
177,"Be Alright","Dean Lewis",170420,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
178,"Bat Ngayon?, Pt.1",CLR,169691,https://open.spotify.com/track/5dE2M9Q15O1JMeOODNNgIm
179,Kontrabida,Pricetagg,168944,https://open.spotify.com/track/31vGGETvC1zlvuhNumTYZB
180,Mikrokosmos,BTS,168818,https://open.spotify.com/track/5hnbE5BF2e8BCk9OMR1UVC
181,"ILYSB - STRIPPED",LANY,168768,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H
182,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",168510,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
183,Youngblood,"5 Seconds of Summer",168095,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
184,"When You Say Nothing At All","Ronan Keating",167242,https://open.spotify.com/track/0gcjc7Vt5xtcfmJgf6g2IO
185,"no tears left to cry","Ariana Grande",166359,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
186,"Hanggang Kailan","Michael Pangilinan",165738,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic
187,"Love Shot",EXO,165705,https://open.spotify.com/track/33NAYATbWRoo5RuEP30JBZ
188,"NO ONE","LEE HI",165186,https://open.spotify.com/track/0lhZsFfTpITnjK5q8lrDLR
189,"So Am I","Ava Max",164951,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
190,"You're Beautiful","James Blunt",163977,https://open.spotify.com/track/3vsNteZn6E5qBSSBO78W7b
191,Wow.,"Post Malone",162791,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
192,"Saturday Nights",Khalid,162348,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
193,"Magkunwari ('Di Man Tayo) [TODA One I Love Official Soundtrack]","December Avenue",161048,https://open.spotify.com/track/4yLc803i7qcWx4V2piWPH5
194,"Prince Ali","Will Smith",160669,https://open.spotify.com/track/1Pt2STlAgfB1CiEV8mf3CN
195,"Back At One","Brian McKnight",160193,https://open.spotify.com/track/6mwA6YiKDjAUG8kWvRRUPh
196,Breakeven,"The Script",160112,https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B
197,"Ipagpatawad Mo",Mayonnaise,160031,https://open.spotify.com/track/7aOgo3FixklrEF0FWCgPLX
198,"Dating Tayo","TJ Monterde",158907,https://open.spotify.com/track/267RumTt5KeLBGl2KWxBL0
199,"PLAYING WITH FIRE - KR Ver.",BLACKPINK,158827,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy
200,"High Hopes","Panic! At The Disco",157775,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
