,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
18,Happier,Marshmello,635960,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
19,"Be Alright","Dean Lewis",628865,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
20,breathin,"Ariana Grande",615113,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
21,"God is a woman","Ariana Grande",610968,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
22,"I Don't Wanna Love You Anymore",LANY,568086,https://open.spotify.com/track/1NEV2pt7AJSHWadhfCZ48t
23,"Midnight Sky","Unique Salonga",566778,https://open.spotify.com/track/5eFzCfsj3d0yWumdEldZwL
24,"Freaky Friday (feat. Chris Brown)","Lil Dicky",556118,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
25,"DDU-DU DDU-DU - KR Ver.",BLACKPINK,535118,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu
26,"I'm a Mess","Bebe Rexha",524830,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
27,Akala,Marion,486238,https://open.spotify.com/track/2Gh039ZAfydrM5IjiGlvEj
28,IDOL,BTS,482816,https://open.spotify.com/track/03iCbZaM4OkRR4We6wIzvx
29,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",482105,https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk
30,"The Middle",Zedd,473010,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
31,Ex,Callalily,471407,https://open.spotify.com/track/0GHwNr0lqf8jpc9wesmnHo
32,Nadarang,"Shanti Dope",466566,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF
33,"Oks Lang","John Roa",459142,https://open.spotify.com/track/2wTxJWt2gA9a1Z94dTnPiI
34,"You Are The Reason","Calum Scott",447870,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
35,13,LANY,435271,https://open.spotify.com/track/0WOvSEVpUGkNufX0w0M06F
36,"Bakit Ba Ikaw","Michael Pangilinan",433441,https://open.spotify.com/track/0Vmk6Ebk4QBq7r0VAz2a6s
37,Tadhana,"Up Dharma Down",418610,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR
38,"Say You Won't Let Go","James Arthur",414351,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
39,"I Like Me Better",Lauv,410322,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
40,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",402039,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
41,Mine,Bazzi,397198,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
42,"Ocean (feat. Khalid)","Martin Garrix",388043,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
43,Connection,OneRepublic,380864,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
44,"Strawberries & Cigarettes","Troye Sivan",375192,https://open.spotify.com/track/2z7UKVsBdbA7HFPunDKDP4
45,"Pasensya Ka Na","Silent Sanctuary",370588,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7
46,Sana,"I Belong to the Zoo",367135,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0
47,"Kung Wala Ka",Hale,366866,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn
48,"8 Letters","Why Don't We",359395,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
49,"Promises (with Sam Smith)","Calvin Harris",352564,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
50,"Lucky You (feat. Joyner Lucas)",Eminem,350075,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
51,"Too Good At Goodbyes","Sam Smith",341580,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
52,"Let Me",ZAYN,335560,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
53,"Solo (feat. Demi Lovato)","Clean Bandit",334229,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
54,Bulong,"December Avenue",334110,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO
55,"Lucid Dreams","Juice WRLD",332673,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
56,Pa-Umaga,"Al James",330515,https://open.spotify.com/track/1bvPjHWOc5C8nHkw5U2Vb4
57,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,329612,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
58,"BBoom BBoom",MOMOLAND,327094,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
59,Migraine,Moonstar88,325456,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA
60,"no tears left to cry","Ariana Grande",321983,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
61,"Super Far",LANY,314700,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta
62,Hiling,"Mark Carpio",298931,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL
63,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack","Darren Espanto",298341,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov
64,"Maybe The Night",Ben&Ben,295221,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei
65,Thunderclouds,Sia,294659,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
66,"SICKO MODE","Travis Scott",290977,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
67,"Playinwitme (feat. Kehlani)",KYLE,288898,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
68,IDOL,BTS,287162,https://open.spotify.com/track/2AIWoHr9DF6y4KALCBKWQS
69,Magbalik,Callalily,285913,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE
70,"Rewrite The Stars","Zac Efron",282481,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
71,"Take A Bow - Main",Rihanna,282265,https://open.spotify.com/track/39afswHs17v53znQm1gDTY
72,"Hanggang Kailan - Umuwi Ka Na Baby","Orange & Lemons",281880,https://open.spotify.com/track/5UhpceEr5XmbVwyoIUIRnh
73,"Best Part (feat. Daniel Caesar)",H.E.R.,281369,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
74,"Tell Me Where It Hurts",MYMP,275975,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA
75,"Isa Pang Araw","Sarah Geronimo",273184,https://open.spotify.com/track/06ANmvjPpUeh8QQAAAcThx
76,Happier,"Ed Sheeran",272717,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
77,Sila,SUD,270860,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE
78,"With a Smile","South Border",270525,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi
79,"Hanggang Kailan","Michael Pangilinan",268971,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic
80,"Kahit Maputi Na Ang Buhok ko - From ""The Hows Of Us""","Moira Dela Torre",268721,https://open.spotify.com/track/7aW2GrNlteWTwQZxX6LNjT
81,Perfect,"Ed Sheeran",268352,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
82,"Malaya (Camp Sawi Original Motion Picture Soundtrack)","Moira Dela Torre",266517,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq
83,"Di Makatulog",SUD,266243,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI
84,Photograph,"Ed Sheeran",265706,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
85,"So Sick",Ne-Yo,260015,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT
86,Tagu-Taguan,"Moira Dela Torre",253946,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e
87,"Can’t Help Falling in Love","Kina Grannis",253391,https://open.spotify.com/track/7uuEfUMuPeQ7RlSWa0cES2
88,"The Scientist",Coldplay,252481,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
89,Youngblood,"5 Seconds of Summer",251589,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
90,ILYSB,LANY,249662,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA
91,Leaves,Ben&Ben,248555,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv
92,Iris,"The Goo Goo Dolls",247693,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
93,"Born To Be Yours",Kygo,245961,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
94,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",243792,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
95,"The Day You Said Goodnight - Acoustic Version",Hale,243168,https://open.spotify.com/track/6CHpr3pY2MbJ5y1076UDnI
96,"One and Only","Parokya Ni Edgar",241710,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD
97,"The Ringer",Eminem,240178,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
98,"I'm Yours","Jason Mraz",238021,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
99,"Only You (with Little Mix)","Cheat Codes",235587,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
100,Enemies,Lauv,233194,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
101,"Psycho (feat. Ty Dolla $ign)","Post Malone",233127,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
102,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")","KZ Tandingan",231349,https://open.spotify.com/track/46ixegtxjERQMCutmp09Sa
103,Sino,"Unique Salonga",227738,https://open.spotify.com/track/637uCaC8im9B7Pe2O2Z53w
104,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",226444,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
105,"Why Can't It Be","Kaye Cal",225792,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga
106,"FOREVER YOUNG - KR Ver.",BLACKPINK,223042,https://open.spotify.com/track/57Enap29zKl7NGRdDJjkjA
107,Natural,"Imagine Dragons",222090,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
108,"New Rules","Dua Lipa",221284,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
109,Somebody,"The Chainsmokers",220064,https://open.spotify.com/track/6H0Ai73WGIOFoGm5zmbdx1
110,Superhero,Lauv,219458,https://open.spotify.com/track/1Fo4OvzP9PThFKMeMIAEYu
111,Darkside,"Alan Walker",218375,https://open.spotify.com/track/1snWlbcbgQpJfknoI30DWG
112,Torete,"Moira Dela Torre",218168,https://open.spotify.com/track/7mxm4xOU54u1ODM9fS9w2y
113,"Kahit Di Mo Alam","December Avenue",217386,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC
114,"Ang Huling El Bimbo",Eraserheads,217020,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r
115,Sa'yo,"Silent Sanctuary",216637,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw
116,"Don't Know What To Do (Don't Know What To Say)","Mark Carpio",215177,https://open.spotify.com/track/1ER60P43ftVOLaMRvBfpnt
117,Euphoria,BTS,215023,https://open.spotify.com/track/3p6hnejEQYXkiTO1lAzVc0
118,"What Lovers Do (feat. SZA)","Maroon 5",214591,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG
119,"Havana (feat. Young Thug)","Camila Cabello",214438,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
120,"Nothing's Gonna Stop Us Now - From ""Crazy Beautiful You""",Morissette,214108,https://open.spotify.com/track/1qoXYfWILyuN0EatImGlma
121,"'Di Na Muli",Itchyworms,208908,https://open.spotify.com/track/0rkML0CSX3wteVwUh5cspv
122,Closer,"The Chainsmokers",208271,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
123,"Body (feat. Brando)","Loud Luxury",207268,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
124,"One Kiss (with Dua Lipa)","Calvin Harris",205781,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
125,"I'm Not The Only One","Sam Smith",205517,https://open.spotify.com/track/7795WJLVKJoAyVoOtCWqXN
126,"In My Mind",Dynoro,203214,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
127,"Like I'm Gonna Lose You (feat. John Legend)","Meghan Trainor",202615,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
128,"Christmas in Our Hearts","Jose Mari Chan",201847,https://open.spotify.com/track/7rrVN7f83kwaz2sGxoFnJY
129,Stickwitu,"The Pussycat Dolls",201207,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l
130,"Maybe This Time - From ""Maybe This Time""","Sarah Geronimo",197715,https://open.spotify.com/track/0Dljpp52vCmtXi0E94qjfo
131,"She Will Be Loved - Radio Mix","Maroon 5",197167,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
132,"Tie Me Down (with Elley Duhé)",Gryffin,196850,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
133,"Out of My League","Stephen Speaks",194713,https://open.spotify.com/track/2PkQeKapTNUjwpKLf8aJlq
134,"Huling Sayaw - Acoustic",Kamikazee,194610,https://open.spotify.com/track/4UgtdWy4dm7vMVIupUbtMm
135,"Beautiful Soul","Jesse McCartney",194431,https://open.spotify.com/track/1HwpWwa6bnqqRhK8agG4RS
136,"Shape of You","Ed Sheeran",193002,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
137,sweetener,"Ariana Grande",192095,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH
138,"As If It's Your Last",BLACKPINK,190057,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
139,"Taste (feat. Offset)",Tyga,189996,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
140,Breakeven,"The Script",189660,https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B
141,Sundo,"Moira Dela Torre",188536,https://open.spotify.com/track/4SN0eYjvqBmElFQxP0Inys
142,"Ipagpatawad Mo",Mayonnaise,188205,https://open.spotify.com/track/7IqUmDJ2GjaOqrzDCXhrV5
143,"Better Now","Post Malone",186949,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
144,"Before I Let You Go",Freestyle,184826,https://open.spotify.com/track/1VvFtp71ibaXiHxurBlXuw
145,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,184094,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
146,"You And Me",Lifehouse,182915,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT
147,Harana,"Parokya Ni Edgar",182495,https://open.spotify.com/track/3gyEt1vswIEbpQqBs18Lha
148,"High On Life (feat. Bonn)","Martin Garrix",181349,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
149,OTW,Khalid,179733,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
150,everytime,"Ariana Grande",179618,https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0
151,"ILYSB - STRIPPED",LANY,179210,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H
152,"Lucky Strike","Troye Sivan",177123,https://open.spotify.com/track/5mTJcvxRxq3uF5wUjjciDw
153,"So Slow",Freestyle,175990,https://open.spotify.com/track/1A40ESJJPEEJrqjC9BUO2B
154,"FAKE LOVE",BTS,174875,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
155,Rainbow,"South Border",173173,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK
156,"High Hopes","Panic! At The Disco",172540,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
157,Prinsesa,6cyclemind,171405,https://open.spotify.com/track/2S80c51YXgJQhkhX603fMA
158,"Trivia 轉 : Seesaw",BTS,170957,https://open.spotify.com/track/1ZPpGPko8oULTmi34rozMh
159,Dive,"Ed Sheeran",170932,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
160,"Eroplanong Papel","December Avenue",170553,https://open.spotify.com/track/0dJPIIlTmVM0lambbFgAYq
161,"The Day You Said Goodnight",Hale,170336,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3
162,"God's Plan",Drake,169822,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
163,"Capital Letters","Hailee Steinfeld",169807,https://open.spotify.com/track/2bllegdYt2WoYdbRZyJ730
164,"I'm Fine",BTS,167507,https://open.spotify.com/track/0EQMrxdeiBhry9JCxskko3
165,Stars,Callalily,167104,https://open.spotify.com/track/6aDYL0klsShJ1NDScruk2G
166,"Pusong Ligaw","Jericho Rosales",167073,https://open.spotify.com/track/14pj36HKHd6c72njvGVPWU
167,"Collide - Acoustic Version","Howie Day",166868,https://open.spotify.com/track/5rwq6R0Uq0BngM3rdmCeNg
168,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",166465,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
169,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",166243,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
170,"The Man Who Can't Be Moved","The Script",166143,https://open.spotify.com/track/67EY6aDoIx8czEPS6a2AaI
171,"Jackie Chan",Tiësto,165166,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
172,"Nadarang - Campfire Mix","Kyle Juliano",164752,https://open.spotify.com/track/2RzdvVrhZdoa3PyrU0NTLp
173,Greatest,Eminem,163815,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
174,Mau,"Shanti Dope",163158,https://open.spotify.com/track/0BkKdJSpKqzYLEneerSHq3
175,"It Might Be You - Theme from Everyday I Love You","Michael Pangilinan",163100,https://open.spotify.com/track/4FdQYoWFym37QDQ2GkEHi1
176,"Serendipity (Full Length Edition)",BTS,162996,https://open.spotify.com/track/5cQB9fbuQCz4muQUFkv3rR
177,"Wherever You Will Go","The Calling",162893,https://open.spotify.com/track/5QpaGzWp0hwB5faV8dkbAz
178,"That's What I Like","Bruno Mars",162625,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
179,"Let Me Be the One","Julie Anne San Jose",162430,https://open.spotify.com/track/39V6cEoNFwDFRJEOKyj4OR
180,SAD!,XXXTENTACION,161773,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
181,"Just the Way You Are","Bruno Mars",161218,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
182,"I'll Never Go","Erik Santos",161146,https://open.spotify.com/track/4ub59HeXqdYApJtkJqnvXE
183,"Your Song (My One and Only You)","Julie Anne San Jose",160526,https://open.spotify.com/track/5Seh4HfqT1mFnRJQswqz51
184,"Side Effects (feat. Emily Warren)","The Chainsmokers",158867,https://open.spotify.com/track/3OtQmFLS5b3pTgIf44GQFJ
185,"Chasing Cars","Snow Patrol",158212,https://open.spotify.com/track/11bD1JtSjlIgKgZG2134DZ
186,"I Fall Apart","Post Malone",158130,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
187,"All I Am","Jess Glynne",158058,https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV
188,"Till My Heartaches End - From ""The Significant Other""","KZ Tandingan",158022,https://open.spotify.com/track/4isDU5tDNqFLQ5xQ9NgPmz
189,Gitara,"Parokya Ni Edgar",157957,https://open.spotify.com/track/1ycpU8beNm9bXKvy7s25Jl
190,"Young Dumb & Broke",Khalid,157158,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
191,"Ako Muna","Yeng Constantino",157053,https://open.spotify.com/track/5jLEQLkEU8Sb2fG5UQcwDM
192,"I Like It","Cardi B",156491,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
193,"Not Alike (feat. Royce Da 5'9)",Eminem,155591,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
194,"Meron Nang Iba","Silent Sanctuary",155426,https://open.spotify.com/track/4r7vGTk9HCW7YDorNWoclF
195,Lucky,"Jason Mraz",155017,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6
196,"A Thousand Miles","Vanessa Carlton",154805,https://open.spotify.com/track/4w1lzcaoZ1IC2K5TwjalRP
197,"We Don't Care",Sigala,153830,https://open.spotify.com/track/59D6pNWyn8UXPpos5fbAqm
198,"When You Say Nothing At All",Boyzone,152647,https://open.spotify.com/track/4In8AR7usFmBDCWLfuEb92
199,"This Is Me","Keala Settle",152531,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
200,"Dance To This (feat. Ariana Grande)","Troye Sivan",152294,https://open.spotify.com/track/17JYzDCW1UTndfURuTydF2
