,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
23,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",711557,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
24,"Eastside (with Halsey & Khalid)","benny blanco",702632,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
25,Ex,Callalily,695078,https://open.spotify.com/track/0GHwNr0lqf8jpc9wesmnHo
26,IDGAF,"Dua Lipa",667480,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
27,Akala,Marion,653678,https://open.spotify.com/track/2Gh039ZAfydrM5IjiGlvEj
28,"Bohemian Rhapsody - Remastered 2011",Queen,633825,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
29,"You Are The Reason","Calum Scott",630432,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
30,"Thick And Thin",LANY,626082,https://open.spotify.com/track/3D110t9ctcoOoylXsc3iR8
31,"Woman Like Me (feat. Nicki Minaj)","Little Mix",607951,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
32,"8 Letters","Why Don't We",604689,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
33,"Kahit Maputi Na Ang Buhok ko - From ""The Hows Of Us""","Moira Dela Torre",582287,https://open.spotify.com/track/7aW2GrNlteWTwQZxX6LNjT
34,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",581088,https://open.spotify.com/track/4edS9dC0JPBlSS4p4gMOT0
35,"Waste It On Me (feat. BTS)","Steve Aoki",565751,https://open.spotify.com/track/2J0X46UkpfLlWbuCXFgDLr
36,"Kahit Ayaw Mo Na","This Band",565280,https://open.spotify.com/track/5V2AX2WTOHl2FKtftvisV6
37,"The Middle",Zedd,544955,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
38,"Without Me",Halsey,531852,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
39,"Be Alright","Dean Lewis",507064,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
40,"Midnight Sky","Unique Salonga",502964,https://open.spotify.com/track/5eFzCfsj3d0yWumdEldZwL
41,"Oks Lang","John Roa",441450,https://open.spotify.com/track/2wTxJWt2gA9a1Z94dTnPiI
42,"God is a woman","Ariana Grande",439563,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
43,SOLO,JENNIE,424985,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
44,"No Brainer","DJ Khaled",423878,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
45,"YES or YES",TWICE,415107,https://open.spotify.com/track/184XtKkzoAl83quIarUAJP
46,Narcissist,"No Rome",413726,https://open.spotify.com/track/4Zft1h1zRfkBqlAo4qEPqp
47,Rise,"Jonas Blue",404936,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
48,POP/STARS,K/DA,404771,https://open.spotify.com/track/5sbooPcNgIE22DwO0VNGUJ
49,"Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",400069,https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24
50,"Freaky Friday (feat. Chris Brown)","Lil Dicky",383464,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
51,Tagpuan,"Moira Dela Torre",368418,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih
52,"Say You Won't Let Go","James Arthur",366797,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
53,Leaves,Ben&Ben,365916,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv
54,"Bakit Ba Ikaw","Michael Pangilinan",362494,https://open.spotify.com/track/0Vmk6Ebk4QBq7r0VAz2a6s
55,"Somebody To Love - Remastered 2011",Queen,359268,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
56,"Electricity (with Dua Lipa)","Silk City",353615,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
57,"Happy Now",Zedd,350818,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
58,"There's No Way (feat. Julia Michaels)",Lauv,339394,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
59,"Kung Akin Ang Mundo","Erik Santos",336269,https://open.spotify.com/track/0W2kzUI1K0tT0RpggJZ4Js
60,"I Like Me Better",Lauv,332941,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
61,Tadhana,"Up Dharma Down",331675,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR
62,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,319013,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
63,"Pasensya Ka Na","Silent Sanctuary",314554,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7
64,"Ruin My Life","Zara Larsson",312329,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
65,"Another One Bites The Dust - Remastered 2011",Queen,309724,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
66,"Kung Wala Ka",Hale,306513,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn
67,"Kahit Di Mo Alam","December Avenue",305418,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC
68,"Too Good At Goodbyes","Sam Smith",304952,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
69,Hiling,"Mark Carpio",302261,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL
70,"no tears left to cry","Ariana Grande",299653,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
71,"Best Part (feat. Daniel Caesar)",H.E.R.,292426,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
72,"Sweet but Psycho","Ava Max",292265,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
73,"Hanggang Kailan - Umuwi Ka Na Baby","Orange & Lemons",291700,https://open.spotify.com/track/5UhpceEr5XmbVwyoIUIRnh
74,Sila,SUD,287083,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE
75,"Bad Liar","Imagine Dragons",286031,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
76,"Under Pressure - Remastered",Queen,286010,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
77,"Perfect To Me",Anne-Marie,280897,https://open.spotify.com/track/0DC7Zs2qvAbNK1owWQ4mlL
78,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,280741,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
79,"SICKO MODE","Travis Scott",277811,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
80,breathin,"Ariana Grande",275586,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
81,"Super Far",LANY,270488,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta
82,"DDU-DU DDU-DU - KR Ver.",BLACKPINK,270124,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu
83,"Happy Now",Kygo,265001,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
84,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",264049,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
85,"Rewrite The Stars","Zac Efron",259821,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
86,Perfect,"Ed Sheeran",254603,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
87,"Empty Space","James Arthur",254537,https://open.spotify.com/track/1uru26I2JKd2mQZt0MDCUe
88,Magbalik,Callalily,249588,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE
89,"Di Makatulog",SUD,249196,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI
90,ILYSB,LANY,249179,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA
91,Shallow,"Lady Gaga",247817,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
92,"In My Feelings",Drake,246821,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
93,Photograph,"Ed Sheeran",240743,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
94,Migraine,Moonstar88,240166,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA
95,"Love Of My Life - Remastered 2011",Queen,239493,https://open.spotify.com/track/4YJUTdZ0Pgl0ZeNyHYXeLd
96,13,LANY,234516,https://open.spotify.com/track/0WOvSEVpUGkNufX0w0M06F
97,"Take A Bow - Main",Rihanna,234212,https://open.spotify.com/track/39afswHs17v53znQm1gDTY
98,"So Sick",Ne-Yo,232959,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT
99,"We Will Rock You - Remastered",Queen,231915,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn
100,"Let You Love Me","Rita Ora",230831,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
101,"New Rules","Dua Lipa",230507,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
102,"La Vie en Rose",IZ*ONE,230217,https://open.spotify.com/track/1fRaznZsAB2i63TtmYv2Hc
103,Closer,"The Chainsmokers",229076,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
104,Happier,"Ed Sheeran",227442,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
105,"when the party's over","Billie Eilish",226642,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
106,Tempo,EXO,226172,https://open.spotify.com/track/4EjUFjzi4ErWjklOA3Aslu
107,"If You See Her",LANY,226108,https://open.spotify.com/track/3coUcc0CDAHz2QwdP7Pee8
108,Nadarang,"Shanti Dope",225888,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF
109,"Tell Me Where It Hurts",MYMP,223699,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA
110,"Don't Stop Me Now - Remastered",Queen,221346,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
111,"With a Smile","South Border",216166,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi
112,"What Lovers Do","Maroon 5",215264,https://open.spotify.com/track/0WdGQhoAP2LBsqr5Jhit2g
113,Tagu-Taguan,"Moira Dela Torre",210640,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e
114,Polaroid,"Jonas Blue",210495,https://open.spotify.com/track/6XqvFyJGdUD5IWee02ARKU
115,"Ang Huling El Bimbo",Eraserheads,209915,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r
116,"Better Now","Post Malone",206285,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
117,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",205801,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
118,"Wake Up in the Sky","Gucci Mane",205264,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
119,Someday,Nina,203098,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT
120,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",200449,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
121,"She Will Be Loved - Radio Mix","Maroon 5",200392,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
122,BAAM,MOMOLAND,199684,https://open.spotify.com/track/4Is1b37KJY9XVCgzp81FBW
123,Iris,"The Goo Goo Dolls",198608,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
124,"MIA (feat. Drake)","Bad Bunny",197673,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
125,"Taking Me Back",LANY,195291,https://open.spotify.com/track/6A9mMKHYdeUJGvQDKChC0C
126,Breakeven,"The Script",193976,https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B
127,"Suncity (feat. Empress Of)",Khalid,193327,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
128,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack","Darren Espanto",190534,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov
129,"As If It's Your Last",BLACKPINK,190235,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
130,"Let Me Know",LANY,189837,https://open.spotify.com/track/7DMPq3XndRJaj6NTINsLOz
131,"Havana (feat. Young Thug)","Camila Cabello",189836,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
132,"Eroplanong Papel","December Avenue",188564,https://open.spotify.com/track/0dJPIIlTmVM0lambbFgAYq
133,"Radio Ga Ga - Live Aid",Queen,187887,https://open.spotify.com/track/0YwBZKT8JE4U5TwmYE9BV9
134,Sa'yo,"Silent Sanctuary",185920,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw
135,"I'm Yours","Jason Mraz",185875,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
136,"Young Dumb & Broke",Khalid,185625,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
137,"ILYSB - STRIPPED",LANY,184485,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H
138,"Valentine's Day",LANY,184216,https://open.spotify.com/track/2juRA8DhQePry4eb2LMUMM
139,"The Day You Said Goodnight - Acoustic Version",Hale,184201,https://open.spotify.com/track/6CHpr3pY2MbJ5y1076UDnI
140,"Lucid Dreams","Juice WRLD",183279,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
141,"Psycho (feat. Ty Dolla $ign)","Post Malone",182159,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
142,"Crazy Little Thing Called Love - Remastered 2011",Queen,182099,https://open.spotify.com/track/6xdLJrVj4vIXwhuG8TMopk
143,Sino,"Unique Salonga",181218,https://open.spotify.com/track/637uCaC8im9B7Pe2O2Z53w
144,"I Found You (with Calvin Harris)","benny blanco",180936,https://open.spotify.com/track/5sdb5pMhcK44SSLsj1moUh
145,"Maybe This Time - From ""Maybe This Time""","Sarah Geronimo",179145,https://open.spotify.com/track/0Dljpp52vCmtXi0E94qjfo
146,Branches,Ben&Ben,178199,https://open.spotify.com/track/3rheINeddqah49dElHlqbZ
147,"Killer Queen - Remastered 2011",Queen,176480,https://open.spotify.com/track/7GqWnsKhMtEW0nzki5o0d8
148,"FOREVER YOUNG - KR Ver.",BLACKPINK,173939,https://open.spotify.com/track/57Enap29zKl7NGRdDJjkjA
149,"Malaya (Camp Sawi Original Motion Picture Soundtrack)","Moira Dela Torre",173709,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq
150,"I Want It That Way","Backstreet Boys",173010,https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya
151,"Hanggang Kailan","Michael Pangilinan",172807,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic
152,"This I Promise You",*NSYNC,172752,https://open.spotify.com/track/2Dp2LRrY71XIfLe3co2Qnh
153,Sandali,Because,171807,https://open.spotify.com/track/1emnGTAsF4zSaWidgvK08I
154,"Till My Heartaches End - From ""The Significant Other""","KZ Tandingan",171720,https://open.spotify.com/track/4isDU5tDNqFLQ5xQ9NgPmz
155,"Love You Anymore","Michael Bublé",171326,https://open.spotify.com/track/2GjxDcfAZjYhrxjz2t4qat
156,Someday,"Leanne & Naara",171192,https://open.spotify.com/track/6sl4KzZ9PRb8xTzjYIrHAP
157,"Capital Letters","Hailee Steinfeld",170889,https://open.spotify.com/track/2bllegdYt2WoYdbRZyJ730
158,FRIENDS,Marshmello,169357,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
159,Mine,Bazzi,168379,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
160,"Why Can't It Be","Kaye Cal",168339,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga
161,"Huling Sayaw - Acoustic",Kamikazee,167807,https://open.spotify.com/track/4UgtdWy4dm7vMVIupUbtMm
162,"Can’t Help Falling in Love","Kina Grannis",167338,https://open.spotify.com/track/7uuEfUMuPeQ7RlSWa0cES2
163,"Nothing's Gonna Stop Us Now - From ""Crazy Beautiful You""",Morissette,167097,https://open.spotify.com/track/1qoXYfWILyuN0EatImGlma
164,"Shape of You","Ed Sheeran",166558,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
165,"The Scientist",Coldplay,166443,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
166,"One and Only","Parokya Ni Edgar",166240,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD
167,"Just the Way You Are","Bruno Mars",165872,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
168,"Huwag Na Huwag Mong Sasabihin",SUD,165439,https://open.spotify.com/track/3yLKvQB94z3o2kiaGuqbTP
169,Starving,"Hailee Steinfeld",165303,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
170,"That's What I Like","Bruno Mars",165293,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
171,"BBoom BBoom",MOMOLAND,164985,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
172,Run,LANY,164682,https://open.spotify.com/track/0QXHHEi0rHMwmkxK5pvc05
173,"A Thousand Years","Christina Perri",164211,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
174,Statue,"Lil Eddie",164077,https://open.spotify.com/track/540wIRdRBfKdC12S3mCF9j
175,Stickwitu,"The Pussycat Dolls",163989,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l
176,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",163835,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
177,"Susi (From the Film ""GOYO - Ang Batang Heneral"")",Ben&Ben,163234,https://open.spotify.com/track/3I572cT9kECh41bZz2xPhy
178,Lucky,"Jason Mraz",161891,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6
179,1999,"Charli XCX",161877,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
180,"'Di Na Muli",Itchyworms,161719,https://open.spotify.com/track/0rkML0CSX3wteVwUh5cspv
181,"Balang Araw","I Belong to the Zoo",161358,https://open.spotify.com/track/5NXdUJ3Z2jhlp2u1cj6f7m
182,Trip,"Ella Mai",160985,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
183,"Head Above Water","Avril Lavigne",160445,https://open.spotify.com/track/1N7YeVU0ZwAFbOhwM61ef6
184,"This Is Me","Keala Settle",160373,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
185,"LOVE SCENARIO",iKON,159781,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k
186,Harana,"Parokya Ni Edgar",158314,https://open.spotify.com/track/3gyEt1vswIEbpQqBs18Lha
187,Hericane,LANY,157473,https://open.spotify.com/track/4bU5xCQQiURmotfz9ohUNo
188,"Bleeding Love","Leona Lewis",157088,https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE
189,"Never Enough","Loren Allred",156108,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
190,"A Million Dreams","Ziv Zaifman",155392,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
191,"Treat You Better","Shawn Mendes",155098,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
192,"One Kiss (with Dua Lipa)","Calvin Harris",154113,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
193,"Meron Nang Iba","Silent Sanctuary",154082,https://open.spotify.com/track/4r7vGTk9HCW7YDorNWoclF
194,"The Day You Said Goodnight",Hale,153896,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3
195,"I'm a Mess","Bebe Rexha",153594,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
196,"Let Me",ZAYN,153550,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
197,"Don't Know What To Do (Don't Know What To Say)","Mark Carpio",152830,https://open.spotify.com/track/1ER60P43ftVOLaMRvBfpnt
198,Rainbow,"South Border",150922,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK
199,"Out of My League","Stephen Speaks",150488,https://open.spotify.com/track/2PkQeKapTNUjwpKLf8aJlq
200,"Ako Muna","Yeng Constantino",150449,https://open.spotify.com/track/5jLEQLkEU8Sb2fG5UQcwDM
