,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
20,"Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur",779169,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV
21,"Kahit Di Mo Alam","December Avenue",761856,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC
22,"Thru These Tears",LANY,751148,https://open.spotify.com/track/7GbAp0HKPQW7WnFJAzMoRk
23,"Hindi Na Nga","This Band",733654,https://open.spotify.com/track/50hVyhZM4nvizfrQe38F3l
24,"Eastside (with Halsey & Khalid)","benny blanco",728795,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
25,"Best Part (feat. Daniel Caesar)",H.E.R.,728612,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
26,Weak,"Khel Pangilinan",726238,https://open.spotify.com/track/06cUybZMETs4i3yQO1f7p3
27,"'Di Na Muli","Janine Teñoso",704078,https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc
28,"Balang Araw","I Belong to the Zoo",674380,https://open.spotify.com/track/5NXdUJ3Z2jhlp2u1cj6f7m
29,Ex,Callalily,667029,https://open.spotify.com/track/0GHwNr0lqf8jpc9wesmnHo
30,IDGAF,"Dua Lipa",651034,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
31,imagine,"Ariana Grande",631508,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F
32,"Kiss and Make Up","Dua Lipa",629907,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
33,SOLO,JENNIE,620937,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
34,"You Are The Reason","Calum Scott",619340,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
35,Better,Khalid,615017,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
36,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",591645,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
37,Wow.,"Post Malone",580551,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
38,"This Feeling","The Chainsmokers",580508,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
39,"I Don't Wanna Love You Anymore",LANY,549224,https://open.spotify.com/track/7ArrTJ1LwcGAlEO65LUQ7i
40,"I Like Me Better",Lauv,543446,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
41,Tagpuan,"Moira Dela Torre",514184,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih
42,"Ruin My Life","Zara Larsson",506302,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
43,"8 Letters","Why Don't We",504195,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
44,"Midnight Sky","Unique Salonga",491507,https://open.spotify.com/track/5eFzCfsj3d0yWumdEldZwL
45,"Thick And Thin",LANY,478474,https://open.spotify.com/track/3D110t9ctcoOoylXsc3iR8
46,Akala,Marion,478336,https://open.spotify.com/track/2Gh039ZAfydrM5IjiGlvEj
47,"Be Alright","Dean Lewis",459429,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
48,"Pasensya Ka Na","Silent Sanctuary",434122,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7
49,"Saturday Nights",Khalid,431010,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
50,"Say You Won't Let Go","James Arthur",415315,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
51,"The Middle",Zedd,390065,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
52,"Too Good At Goodbyes","Sam Smith",376050,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
53,Tadhana,"Up Dharma Down",349693,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR
54,"Kung Wala Ka",Hale,349004,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn
55,"Bakit Ba Ikaw","Michael Pangilinan",344476,https://open.spotify.com/track/0Vmk6Ebk4QBq7r0VAz2a6s
56,"Rewrite The Stars","Zac Efron",343681,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
57,"Woman Like Me (feat. Nicki Minaj)","Little Mix",331830,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
58,"Sweet but Psycho","Ava Max",331180,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
59,Narcissist,"No Rome",330767,https://open.spotify.com/track/4Zft1h1zRfkBqlAo4qEPqp
60,Hiling,"Mark Carpio",330489,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL
61,"Switch It Up",Lavaado,329972,https://open.spotify.com/track/0Xq3TsWq8bCm7myxpBm0rh
62,"Missin You Crazy",Russ,326103,https://open.spotify.com/track/4ve2uzqdwnHr20G5YgMMqr
63,"Waste It On Me (feat. BTS)","Steve Aoki",321940,https://open.spotify.com/track/2J0X46UkpfLlWbuCXFgDLr
64,"High Hopes","Panic! At The Disco",314052,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
65,Sila,SUD,309582,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE
66,Ours,Ben&Ben,309187,https://open.spotify.com/track/2Bb9MjP3gY9oaUXXJLFDVi
67,"Hanggang Kailan - Umuwi Ka Na Baby","Orange & Lemons",303816,https://open.spotify.com/track/5UhpceEr5XmbVwyoIUIRnh
68,Leaves,Ben&Ben,300399,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv
69,"no tears left to cry","Ariana Grande",295143,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
70,"Oks Lang","John Roa",290617,https://open.spotify.com/track/2wTxJWt2gA9a1Z94dTnPiI
71,Perfect,"Ed Sheeran",290176,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
72,"Tell Me Where It Hurts",MYMP,275489,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA
73,"DDU-DU DDU-DU - KR Ver.",BLACKPINK,269595,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu
74,"What Lovers Do","Maroon 5",263074,https://open.spotify.com/track/0WdGQhoAP2LBsqr5Jhit2g
75,Migraine,Moonstar88,262757,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA
76,"Bad Liar","Imagine Dragons",262034,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
77,Nadarang,"Shanti Dope",256802,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF
78,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",254891,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
79,"Love Shot",EXO,253959,https://open.spotify.com/track/33NAYATbWRoo5RuEP30JBZ
80,"Di Makatulog",SUD,253679,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI
81,"Super Far",LANY,252680,https://open.spotify.com/track/15ahYSiHAIMxAnujlXVtta
82,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",251008,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
83,"SICKO MODE","Travis Scott",250709,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
84,Magbalik,Callalily,249819,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE
85,"YES or YES",TWICE,246089,https://open.spotify.com/track/184XtKkzoAl83quIarUAJP
86,Sandali,Because,243256,https://open.spotify.com/track/1emnGTAsF4zSaWidgvK08I
87,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack","Darren Espanto",242617,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov
88,"Freaky Friday (feat. Chris Brown)","Lil Dicky",241936,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
89,"One and Only","Parokya Ni Edgar",234383,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD
90,"Miss Independent",Ne-Yo,232352,https://open.spotify.com/track/34ceTg8ChN5HjrqiIYCn9Q
91,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",232324,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
92,Someday,Nina,232088,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT
93,Happier,"Ed Sheeran",230333,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
94,"Better Now","Post Malone",226161,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
95,Starving,"Hailee Steinfeld",222842,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
96,"New Rules","Dua Lipa",221512,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
97,ILYSB,LANY,220129,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA
98,Closer,"The Chainsmokers",218609,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
99,"Bohemian Rhapsody - Remastered 2011",Queen,217543,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
100,"So Sick",Ne-Yo,217505,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT
101,Photograph,"Ed Sheeran",216531,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
102,"Pauwi Nako",PDL,216405,https://open.spotify.com/track/2tzAN1L07SNwnOdgOEeuQr
103,"Ang Huling El Bimbo",Eraserheads,215695,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r
104,"Empty Space","James Arthur",214883,https://open.spotify.com/track/1uru26I2JKd2mQZt0MDCUe
105,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,214059,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
106,"Dating Tayo","TJ Monterde",212529,https://open.spotify.com/track/267RumTt5KeLBGl2KWxBL0
107,"Psycho (feat. Ty Dolla $ign)","Post Malone",211264,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
108,Tagu-Taguan,"Moira Dela Torre",211143,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e
109,"In My Feelings",Drake,210553,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
110,"Lie To Me","5 Seconds of Summer",210185,https://open.spotify.com/track/3567eNX2L3RkkMkwspncMH
111,"Capital Letters","Hailee Steinfeld",210087,https://open.spotify.com/track/2bllegdYt2WoYdbRZyJ730
112,"Havana (feat. Young Thug)","Camila Cabello",209546,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
113,"I'm a Mess","Bebe Rexha",209382,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
114,Undecided,"Chris Brown",208082,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx
115,"Malaya (Camp Sawi Original Motion Picture Soundtrack)","Moira Dela Torre",206846,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq
116,Shallow,"Lady Gaga",206108,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
117,"Kahit Maputi Na Ang Buhok ko - From ""The Hows Of Us""","Moira Dela Torre",205333,https://open.spotify.com/track/7aW2GrNlteWTwQZxX6LNjT
118,Delicate,"Taylor Swift",204771,https://open.spotify.com/track/5sOch9Cf4uxcMtwFzMtNqQ
119,"With a Smile","South Border",201565,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi
120,Sa'yo,"Silent Sanctuary",201032,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw
121,Youngblood,"5 Seconds of Summer",200233,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
122,Dalaga,ALLMO$T,195368,https://open.spotify.com/track/6fWTVk29yvFEqE5VY6Gslk
123,breathin,"Ariana Grande",195042,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
124,"There's No Way (feat. Julia Michaels)",Lauv,194556,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
125,13,LANY,194283,https://open.spotify.com/track/0WOvSEVpUGkNufX0w0M06F
126,"Kung Akin Ang Mundo","Erik Santos",194078,https://open.spotify.com/track/0W2kzUI1K0tT0RpggJZ4Js
127,"Going Bad (feat. Drake)","Meek Mill",193940,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
128,"Finesse - Remix; feat. Cardi B","Bruno Mars",193149,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
129,Mine,Bazzi,192740,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
130,"The Day You Said Goodnight - Acoustic Version",Hale,192186,https://open.spotify.com/track/6CHpr3pY2MbJ5y1076UDnI
131,Hope,"The Chainsmokers",192180,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
132,"Eroplanong Papel","December Avenue",190693,https://open.spotify.com/track/0dJPIIlTmVM0lambbFgAYq
133,"Huling Sayaw - Acoustic",Kamikazee,189037,https://open.spotify.com/track/4UgtdWy4dm7vMVIupUbtMm
134,"Take A Bow - Main",Rihanna,188782,https://open.spotify.com/track/39afswHs17v53znQm1gDTY
135,"ILYSB - STRIPPED",LANY,188160,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H
136,"As If It's Your Last",BLACKPINK,187339,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
137,"Treat You Better","Shawn Mendes",187315,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
138,Trampoline,SHAED,185524,https://open.spotify.com/track/0lsRatBUs9HNIZAmoGABzk
139,"when the party's over","Billie Eilish",184430,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
140,Someday,"Leanne & Naara",184045,https://open.spotify.com/track/6sl4KzZ9PRb8xTzjYIrHAP
141,"Fire On Fire - From ""Watership Down""","Sam Smith",183203,https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND
142,"She Will Be Loved - Radio Mix","Maroon 5",183147,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
143,"Why Can't It Be","Kaye Cal",182514,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga
144,"That's What I Like","Bruno Mars",181677,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
145,"I'm Yours","Jason Mraz",180985,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
146,"Happy Now",Zedd,180280,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
147,"BBoom BBoom",MOMOLAND,180100,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
148,"Young Dumb & Broke",Khalid,179952,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
149,Stickwitu,"The Pussycat Dolls",179750,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l
150,"A Thousand Years","Christina Perri",179662,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
151,"You And Me",Lifehouse,178094,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT
152,Lucky,"Jason Mraz",176759,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6
153,"No Brainer","DJ Khaled",176699,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
154,Iris,"The Goo Goo Dolls",176453,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
155,Rise,"Jonas Blue",175472,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
156,"LOVE SCENARIO",iKON,174020,https://open.spotify.com/track/6qAzAmPBUpGrk7XADZHR5k
157,"In My Blood","Shawn Mendes",173418,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
158,"FOREVER YOUNG - KR Ver.",BLACKPINK,173173,https://open.spotify.com/track/57Enap29zKl7NGRdDJjkjA
159,"Hanggang Kailan","Michael Pangilinan",172723,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic
160,FRIENDS,Marshmello,170323,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
161,"One Last Time","Ariana Grande",169343,https://open.spotify.com/track/1CAksvEO6oRHd9bBKWAfuY
162,Breakeven,"The Script",169095,https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B
163,"This I Promise You",*NSYNC,168577,https://open.spotify.com/track/2Dp2LRrY71XIfLe3co2Qnh
164,BAAM,MOMOLAND,167397,https://open.spotify.com/track/4Is1b37KJY9XVCgzp81FBW
165,"Versace on the Floor","Bruno Mars",167170,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
166,"I Like It","Cardi B",166482,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
167,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann",166381,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
168,Rainbow,"South Border",165126,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK
169,"Shape of My Heart","Backstreet Boys",165107,https://open.spotify.com/track/35o9a4iAfLl5jRmqMX9c1D
170,"Just the Way You Are","Bruno Mars",164776,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
171,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",164391,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
172,"God is a woman","Ariana Grande",163313,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
173,"Nothing's Gonna Stop Us Now - From ""Crazy Beautiful You""",Morissette,163113,https://open.spotify.com/track/1qoXYfWILyuN0EatImGlma
174,"Bleeding Love","Leona Lewis",160891,https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE
175,Sino,"Unique Salonga",160322,https://open.spotify.com/track/637uCaC8im9B7Pe2O2Z53w
176,"What is Love?",TWICE,160205,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX
177,"Let Me",ZAYN,160146,https://open.spotify.com/track/0aVsVsOYDSEEigiwTrIab9
178,comethru,"Jeremy Zucker",159756,https://open.spotify.com/track/6fFTPGGItuEpjwXRUIr4rk
179,"Shape of You","Ed Sheeran",159373,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
180,"Never Be the Same","Camila Cabello",159325,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
181,"Ako Muna","Yeng Constantino",157981,https://open.spotify.com/track/5jLEQLkEU8Sb2fG5UQcwDM
182,Demonyo,"juan karlos",157979,https://open.spotify.com/track/1WXs4O7mBxXglHJPwYweHq
183,"La Vie en Rose",IZ*ONE,157915,https://open.spotify.com/track/1fRaznZsAB2i63TtmYv2Hc
184,"Wake Up in the Sky","Gucci Mane",157909,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
185,"Before I Let You Go",Freestyle,157419,https://open.spotify.com/track/1VvFtp71ibaXiHxurBlXuw
186,"I Don’t Wanna Live Forever (Fifty Shades Darker)",ZAYN,156861,https://open.spotify.com/track/6yIdwnpDHufLWgQcveTPMk
187,"Lost In Japan","Shawn Mendes",156796,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
188,"Like I'm Gonna Lose You (feat. John Legend)","Meghan Trainor",156659,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
189,"Lucid Dreams","Juice WRLD",156449,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
190,"I Want It That Way","Backstreet Boys",155897,https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya
191,"Huwag Na Huwag Mong Sasabihin",SUD,155542,https://open.spotify.com/track/3yLKvQB94z3o2kiaGuqbTP
192,"Thinking out Loud","Ed Sheeran",155357,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
193,"This Is Me","Keala Settle",155281,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
194,Wolves,"Selena Gomez",154591,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
195,Sundo,Imago,153358,https://open.spotify.com/track/2OqQDFY4MgzkAoAZ67CscA
196,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,153160,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
197,"Look Back At It","A Boogie Wit da Hoodie",152205,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
198,"Sa Dulo Ng Walang Hanggan - Sa Ngalan Ng Pag-Ibig Piano Version","December Avenue",150053,https://open.spotify.com/track/1mTROTnvFi7uxGciL319Kb
199,OTW,Khalid,149759,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
200,"The Day You Said Goodnight",Hale,149329,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3
