,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
83,"Di Makatulog",SUD,262446,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI
84,"There's No Way (feat. Julia Michaels)",Lauv,262433,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
85,Perfect,"Ed Sheeran",260778,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
86,"With a Smile","South Border",257312,https://open.spotify.com/track/6XmskR1cMfgys1W7dExmgi
87,Migraine,Moonstar88,254774,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA
88,Photograph,"Ed Sheeran",253080,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
89,"DDU-DU DDU-DU - KR Ver.",BLACKPINK,250884,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu
90,POP/STARS,K/DA,250154,https://open.spotify.com/track/5sbooPcNgIE22DwO0VNGUJ
91,ILYSB,LANY,248245,https://open.spotify.com/track/2btKtacOXuMtC9WjcNRvAA
92,"So Sick",Ne-Yo,244180,https://open.spotify.com/track/6brl7bwOHmGFkNw3MBqssT
93,"Under Pressure - Remastered",Queen,241555,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
94,"Take A Bow - Main",Rihanna,237863,https://open.spotify.com/track/39afswHs17v53znQm1gDTY
95,Happier,"Ed Sheeran",236454,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
96,Closer,"The Chainsmokers",235226,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
97,"Tell Me Where It Hurts",MYMP,231777,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA
98,"when the party's over","Billie Eilish",231368,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
99,"In My Feelings",Drake,228610,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
100,"New Rules","Dua Lipa",228513,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
101,"Ang Huling El Bimbo",Eraserheads,228437,https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r
102,"Beach House","The Chainsmokers",226587,https://open.spotify.com/track/0N8MGHEDAq29ip7RrlrTeN
103,13,LANY,225293,https://open.spotify.com/track/0WOvSEVpUGkNufX0w0M06F
104,"The Day You Said Goodnight - Acoustic Version",Hale,223538,https://open.spotify.com/track/6CHpr3pY2MbJ5y1076UDnI
105,"Let You Love Me","Rita Ora",223491,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
106,"Wake Up in the Sky","Gucci Mane",223065,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
107,"What Lovers Do","Maroon 5",222250,https://open.spotify.com/track/0WdGQhoAP2LBsqr5Jhit2g
108,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,220457,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
109,Shallow,"Lady Gaga",218088,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
110,"God is a woman","Ariana Grande",216166,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
111,"All I Want for Christmas Is You","Mariah Carey",215153,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
112,"Better Now","Post Malone",213841,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
113,"Don't Stop Me Now - Remastered",Queen,213735,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
114,"Kung Akin Ang Mundo","Erik Santos",213109,https://open.spotify.com/track/0W2kzUI1K0tT0RpggJZ4Js
115,Someday,Nina,212287,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT
116,"Lucid Dreams","Juice WRLD",212283,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
117,Iris,"The Goo Goo Dolls",209573,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs
118,"She Will Be Loved - Radio Mix","Maroon 5",206900,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16
119,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack","Darren Espanto",205958,https://open.spotify.com/track/7xty20N3DMTVOVtDIS2Jov
120,"Balang Araw","I Belong to the Zoo",204759,https://open.spotify.com/track/5NXdUJ3Z2jhlp2u1cj6f7m
121,Sa'yo,"Silent Sanctuary",201524,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw
122,"Happy Now",Zedd,201177,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
123,Breakeven,"The Script",200932,https://open.spotify.com/track/1a1i2IwXnUN0PjllVEhA4B
124,Tagu-Taguan,"Moira Dela Torre",200403,https://open.spotify.com/track/2iOnWSWcChoGmUufbrQ00e
125,"Maybe This Time - From ""Maybe This Time""","Sarah Geronimo",198717,https://open.spotify.com/track/0Dljpp52vCmtXi0E94qjfo
126,"ILYSB - STRIPPED",LANY,198097,https://open.spotify.com/track/3Dkvp3L4w0uJFYfIPa8E9H
127,"Eroplanong Papel","December Avenue",196803,https://open.spotify.com/track/0dJPIIlTmVM0lambbFgAYq
128,"We Will Rock You - Remastered",Queen,195426,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn
129,Nadarang,"Shanti Dope",195268,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF
130,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",195197,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
131,Someday,"Leanne & Naara",194452,https://open.spotify.com/track/6sl4KzZ9PRb8xTzjYIrHAP
132,"I'm Yours","Jason Mraz",192321,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
133,Sandali,Because,191054,https://open.spotify.com/track/1emnGTAsF4zSaWidgvK08I
134,"Huling Sayaw - Acoustic",Kamikazee,188673,https://open.spotify.com/track/4UgtdWy4dm7vMVIupUbtMm
135,"If You See Her",LANY,188389,https://open.spotify.com/track/3coUcc0CDAHz2QwdP7Pee8
136,"Hanggang Kailan","Michael Pangilinan",186712,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic
137,"Havana (feat. Young Thug)","Camila Cabello",186132,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
138,"This I Promise You",*NSYNC,185632,https://open.spotify.com/track/2Dp2LRrY71XIfLe3co2Qnh
139,"Malaya (Camp Sawi Original Motion Picture Soundtrack)","Moira Dela Torre",183646,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq
140,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",182826,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
141,"La Vie en Rose",IZ*ONE,182112,https://open.spotify.com/track/1fRaznZsAB2i63TtmYv2Hc
142,"As If It's Your Last",BLACKPINK,181799,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
143,"Psycho (feat. Ty Dolla $ign)","Post Malone",181691,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
144,BAAM,MOMOLAND,181543,https://open.spotify.com/track/4Is1b37KJY9XVCgzp81FBW
145,"I Want It That Way","Backstreet Boys",181362,https://open.spotify.com/track/47BBI51FKFwOMlIiX6m8ya
146,Unan,Because,181140,https://open.spotify.com/track/6aqH1me0AcXPwJEAflvNoT
147,"Young Dumb & Broke",Khalid,179927,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
148,"One and Only","Parokya Ni Edgar",179823,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD
149,"Nothing's Gonna Stop Us Now - From ""Crazy Beautiful You""",Morissette,179606,https://open.spotify.com/track/1qoXYfWILyuN0EatImGlma
150,"Just the Way You Are","Bruno Mars",179453,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
151,"Don't Know What To Do (Don't Know What To Say)","Mark Carpio",179248,https://open.spotify.com/track/1ER60P43ftVOLaMRvBfpnt
152,"The Scientist",Coldplay,179189,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
153,"Huwag Na Huwag Mong Sasabihin",SUD,179092,https://open.spotify.com/track/3yLKvQB94z3o2kiaGuqbTP
154,Stickwitu,"The Pussycat Dolls",179074,https://open.spotify.com/track/4NjR63Up0uMkQBlKvlZd1l
155,Harana,"Parokya Ni Edgar",178823,https://open.spotify.com/track/3gyEt1vswIEbpQqBs18Lha
156,"Why Can't It Be","Kaye Cal",178802,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga
157,Sino,"Unique Salonga",177797,https://open.spotify.com/track/637uCaC8im9B7Pe2O2Z53w
158,"Capital Letters","Hailee Steinfeld",174723,https://open.spotify.com/track/2bllegdYt2WoYdbRZyJ730
159,"A Thousand Years","Christina Perri",174165,https://open.spotify.com/track/6lanRgr6wXibZr8KgzXxBl
160,Starving,"Hailee Steinfeld",174087,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
161,"Valentine's Day",LANY,173282,https://open.spotify.com/track/2juRA8DhQePry4eb2LMUMM
162,"Only Want You","Rita Ora",173101,https://open.spotify.com/track/2CTN6UuO2dNEVZXR0DJVk2
163,"That's What I Like","Bruno Mars",172800,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
164,"Electricity (with Dua Lipa)","Silk City",171865,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
165,FRIENDS,Marshmello,171356,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
166,"Shape of You","Ed Sheeran",169592,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
167,"Taking Me Back",LANY,169111,https://open.spotify.com/track/6A9mMKHYdeUJGvQDKChC0C
168,"Can’t Help Falling in Love","Kina Grannis",168666,https://open.spotify.com/track/7uuEfUMuPeQ7RlSWa0cES2
169,Lucky,"Jason Mraz",167448,https://open.spotify.com/track/2qLMf6TuEC3ruGJg4SMMN6
170,"Killer Queen - Remastered 2011",Queen,166275,https://open.spotify.com/track/7GqWnsKhMtEW0nzki5o0d8
171,"The Day You Said Goodnight",Hale,166023,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3
172,Youngblood,"5 Seconds of Summer",164808,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
173,"Love You Anymore","Michael Bublé",164096,https://open.spotify.com/track/7JEUg9KqmpdIE5Nbb9ss66
174,Mine,Bazzi,164066,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
175,"Treat You Better","Shawn Mendes",162722,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
176,"'Di Na Muli",Itchyworms,162291,https://open.spotify.com/track/0rkML0CSX3wteVwUh5cspv
177,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",162147,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
178,"MIA (feat. Drake)","Bad Bunny",160822,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
179,"Let Me Know",LANY,160610,https://open.spotify.com/track/7DMPq3XndRJaj6NTINsLOz
180,comethru,"Jeremy Zucker",160366,https://open.spotify.com/track/6fFTPGGItuEpjwXRUIr4rk
181,"Perfect To Me",Anne-Marie,160194,https://open.spotify.com/track/0DC7Zs2qvAbNK1owWQ4mlL
182,Rainbow,"South Border",159855,https://open.spotify.com/track/3VcVQmMivq2ISfKUmIuvMK
183,"Like I'm Gonna Lose You (feat. John Legend)","Meghan Trainor",159618,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
184,"Before I Let You Go",Freestyle,159594,https://open.spotify.com/track/1VvFtp71ibaXiHxurBlXuw
185,Hericane,LANY,159081,https://open.spotify.com/track/4bU5xCQQiURmotfz9ohUNo
186,"Santa Tell Me","Ariana Grande",158798,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
187,"FOREVER YOUNG - KR Ver.",BLACKPINK,158700,https://open.spotify.com/track/57Enap29zKl7NGRdDJjkjA
188,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")","KZ Tandingan",158451,https://open.spotify.com/track/46ixegtxjERQMCutmp09Sa
189,"BBoom BBoom",MOMOLAND,158441,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto
190,"Little Do You Know","Alex & Sierra",157728,https://open.spotify.com/track/1almCHdsfikRPfVB9VrEdT
191,"Out of My League","Stephen Speaks",157663,https://open.spotify.com/track/2PkQeKapTNUjwpKLf8aJlq
192,Prinsesa,6cyclemind,157300,https://open.spotify.com/track/2S80c51YXgJQhkhX603fMA
193,"I'll Never Go","Erik Santos",156131,https://open.spotify.com/track/57kqyESt7sfljPxFohKPR4
194,Sundo,Imago,155259,https://open.spotify.com/track/2OqQDFY4MgzkAoAZ67CscA
195,"Bleeding Love","Leona Lewis",154953,https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE
196,"Versace on the Floor","Bruno Mars",154245,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
197,"Shape of My Heart","Backstreet Boys",153151,https://open.spotify.com/track/35o9a4iAfLl5jRmqMX9c1D
198,"You And Me",Lifehouse,152565,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT
199,"Radio Ga Ga - Live Aid",Queen,152477,https://open.spotify.com/track/0YwBZKT8JE4U5TwmYE9BV9
200,Tempo,EXO,151849,https://open.spotify.com/track/4EjUFjzi4ErWjklOA3Aslu
